year,month,year_month,age,age_lab,sex,n_rnd
2013,09,2013-09,35,35,male,0
2013,09,2013-09,36,36,female,0
2013,09,2013-09,36,36,male,6
2013,09,2013-09,37,37,female,0
2013,09,2013-09,37,37,male,0
2013,09,2013-09,38,38,male,0
2013,09,2013-09,39,39,female,0
2013,09,2013-09,39,39,male,6
2013,09,2013-09,40,40,male,0
2013,09,2013-09,41,41,female,0
2013,09,2013-09,41,41,male,6
2013,09,2013-09,42,42,female,0
2013,09,2013-09,42,42,male,6
2013,09,2013-09,43,43,female,6
2013,09,2013-09,43,43,male,6
2013,09,2013-09,44,44,male,0
2013,09,2013-09,45,45,female,6
2013,09,2013-09,45,45,male,6
2013,09,2013-09,46,46,female,0
2013,09,2013-09,46,46,male,6
2013,09,2013-09,47,47,female,6
2013,09,2013-09,47,47,male,9
2013,09,2013-09,48,48,female,6
2013,09,2013-09,48,48,male,9
2013,09,2013-09,49,49,female,6
2013,09,2013-09,49,49,male,6
2013,09,2013-09,50,50,female,6
2013,09,2013-09,50,50,male,12
2013,09,2013-09,51,51,female,0
2013,09,2013-09,51,51,male,9
2013,09,2013-09,52,52,female,6
2013,09,2013-09,52,52,male,9
2013,09,2013-09,53,53,female,9
2013,09,2013-09,53,53,male,6
2013,09,2013-09,54,54,female,6
2013,09,2013-09,54,54,male,18
2013,09,2013-09,55,55,female,12
2013,09,2013-09,55,55,male,12
2013,09,2013-09,56,56,female,9
2013,09,2013-09,56,56,male,12
2013,09,2013-09,57,57,female,6
2013,09,2013-09,57,57,male,15
2013,09,2013-09,58,58,female,9
2013,09,2013-09,58,58,male,12
2013,09,2013-09,59,59,female,15
2013,09,2013-09,59,59,male,12
2013,09,2013-09,60,60,female,12
2013,09,2013-09,60,60,male,12
2013,09,2013-09,61,61,female,12
2013,09,2013-09,61,61,male,9
2013,09,2013-09,62,62,female,9
2013,09,2013-09,62,62,male,12
2013,09,2013-09,63,63,female,15
2013,09,2013-09,63,63,male,18
2013,09,2013-09,64,64,female,12
2013,09,2013-09,64,64,male,18
2013,09,2013-09,65,65,female,18
2013,09,2013-09,65,65,male,27
2013,09,2013-09,66,66,female,21
2013,09,2013-09,66,66,male,30
2013,09,2013-09,67,67,female,18
2013,09,2013-09,67,67,male,24
2013,09,2013-09,68,68,female,18
2013,09,2013-09,68,68,male,30
2013,09,2013-09,69,69,female,24
2013,09,2013-09,69,69,male,18
2013,09,2013-09,70,70,female,21
2013,09,2013-09,70,70,male,21
2013,09,2013-09,71,71,female,18
2013,09,2013-09,71,71,male,30
2013,09,2013-09,72,72,female,15
2013,09,2013-09,72,72,male,33
2013,09,2013-09,73,73,female,24
2013,09,2013-09,73,73,male,36
2013,09,2013-09,74,74,female,21
2013,09,2013-09,74,74,male,42
2013,09,2013-09,75,75,female,18
2013,09,2013-09,75,75,male,30
2013,09,2013-09,76,76,female,24
2013,09,2013-09,76,76,male,27
2013,09,2013-09,77,77,female,27
2013,09,2013-09,77,77,male,30
2013,09,2013-09,78,78,female,36
2013,09,2013-09,78,78,male,51
2013,09,2013-09,79,79,female,33
2013,09,2013-09,79,79,male,42
2013,09,2013-09,80,80,female,36
2013,09,2013-09,80,80,male,36
2013,09,2013-09,81,81,female,33
2013,09,2013-09,81,81,male,36
2013,09,2013-09,82,82,female,42
2013,09,2013-09,82,82,male,39
2013,09,2013-09,83,83,female,36
2013,09,2013-09,83,83,male,42
2013,09,2013-09,84,84,female,39
2013,09,2013-09,84,84,male,48
2013,09,2013-09,85,85,female,51
2013,09,2013-09,85,85,male,51
2013,09,2013-09,86,86,female,51
2013,09,2013-09,86,86,male,54
2013,09,2013-09,87,87,female,54
2013,09,2013-09,87,87,male,30
2013,09,2013-09,88,88,female,48
2013,09,2013-09,88,88,male,42
2013,09,2013-09,89,89,female,54
2013,09,2013-09,89,89,male,30
2013,09,2013-09,90,90,female,51
2013,09,2013-09,90,90,male,30
2013,09,2013-09,91,91,female,63
2013,09,2013-09,91,91,male,36
2013,09,2013-09,92,92,female,45
2013,09,2013-09,92,92,male,15
2013,09,2013-09,93,93,female,48
2013,09,2013-09,93,93,male,18
2013,09,2013-09,94,94,female,36
2013,09,2013-09,94,94,male,9
2013,09,2013-09,95,95+,female,102
2013,09,2013-09,95,95+,male,39
2013,10,2013-10,0,0,female,6
2013,10,2013-10,0,0,male,15
2013,10,2013-10,1,1,female,0
2013,10,2013-10,2,2,female,0
2013,10,2013-10,3,3,female,0
2013,10,2013-10,3,3,male,0
2013,10,2013-10,4,4,male,0
2013,10,2013-10,5,5,male,0
2013,10,2013-10,6,6,male,0
2013,10,2013-10,9,9,male,0
2013,10,2013-10,10,10,male,0
2013,10,2013-10,11,11,male,0
2013,10,2013-10,15,15,female,0
2013,10,2013-10,16,16,female,0
2013,10,2013-10,16,16,male,6
2013,10,2013-10,17,17,female,0
2013,10,2013-10,17,17,male,0
2013,10,2013-10,18,18,female,0
2013,10,2013-10,18,18,male,0
2013,10,2013-10,19,19,male,0
2013,10,2013-10,20,20,female,0
2013,10,2013-10,20,20,male,0
2013,10,2013-10,21,21,female,6
2013,10,2013-10,21,21,male,0
2013,10,2013-10,22,22,female,6
2013,10,2013-10,22,22,male,6
2013,10,2013-10,23,23,female,0
2013,10,2013-10,24,24,male,6
2013,10,2013-10,25,25,male,0
2013,10,2013-10,26,26,female,0
2013,10,2013-10,26,26,male,0
2013,10,2013-10,27,27,male,0
2013,10,2013-10,28,28,female,6
2013,10,2013-10,29,29,female,0
2013,10,2013-10,29,29,male,6
2013,10,2013-10,30,30,female,0
2013,10,2013-10,30,30,male,0
2013,10,2013-10,31,31,male,0
2013,10,2013-10,32,32,male,0
2013,10,2013-10,33,33,female,6
2013,10,2013-10,33,33,male,6
2013,10,2013-10,34,34,female,6
2013,10,2013-10,34,34,male,6
2013,10,2013-10,35,35,female,0
2013,10,2013-10,35,35,male,0
2013,10,2013-10,36,36,female,0
2013,10,2013-10,36,36,male,0
2013,10,2013-10,37,37,female,0
2013,10,2013-10,37,37,male,6
2013,10,2013-10,38,38,female,0
2013,10,2013-10,38,38,male,6
2013,10,2013-10,39,39,female,0
2013,10,2013-10,39,39,male,6
2013,10,2013-10,40,40,female,6
2013,10,2013-10,40,40,male,6
2013,10,2013-10,41,41,female,6
2013,10,2013-10,41,41,male,6
2013,10,2013-10,42,42,female,6
2013,10,2013-10,42,42,male,6
2013,10,2013-10,43,43,female,0
2013,10,2013-10,43,43,male,6
2013,10,2013-10,44,44,female,6
2013,10,2013-10,44,44,male,6
2013,10,2013-10,45,45,female,6
2013,10,2013-10,45,45,male,0
2013,10,2013-10,46,46,female,6
2013,10,2013-10,46,46,male,6
2013,10,2013-10,47,47,female,0
2013,10,2013-10,47,47,male,9
2013,10,2013-10,48,48,female,0
2013,10,2013-10,48,48,male,9
2013,10,2013-10,49,49,female,6
2013,10,2013-10,49,49,male,6
2013,10,2013-10,50,50,female,9
2013,10,2013-10,50,50,male,9
2013,10,2013-10,51,51,female,6
2013,10,2013-10,51,51,male,6
2013,10,2013-10,52,52,female,6
2013,10,2013-10,52,52,male,15
2013,10,2013-10,53,53,female,9
2013,10,2013-10,53,53,male,9
2013,10,2013-10,54,54,female,9
2013,10,2013-10,54,54,male,12
2013,10,2013-10,55,55,female,0
2013,10,2013-10,55,55,male,6
2013,10,2013-10,56,56,female,9
2013,10,2013-10,56,56,male,12
2013,10,2013-10,57,57,female,6
2013,10,2013-10,57,57,male,15
2013,10,2013-10,58,58,female,12
2013,10,2013-10,58,58,male,21
2013,10,2013-10,59,59,female,9
2013,10,2013-10,59,59,male,15
2013,10,2013-10,60,60,female,12
2013,10,2013-10,60,60,male,12
2013,10,2013-10,61,61,female,6
2013,10,2013-10,61,61,male,18
2013,10,2013-10,62,62,female,12
2013,10,2013-10,62,62,male,15
2013,10,2013-10,63,63,female,9
2013,10,2013-10,63,63,male,15
2013,10,2013-10,64,64,female,15
2013,10,2013-10,64,64,male,18
2013,10,2013-10,65,65,female,9
2013,10,2013-10,65,65,male,21
2013,10,2013-10,66,66,female,9
2013,10,2013-10,66,66,male,15
2013,10,2013-10,67,67,female,9
2013,10,2013-10,67,67,male,18
2013,10,2013-10,68,68,female,15
2013,10,2013-10,68,68,male,21
2013,10,2013-10,69,69,female,12
2013,10,2013-10,69,69,male,30
2013,10,2013-10,70,70,female,18
2013,10,2013-10,70,70,male,30
2013,10,2013-10,71,71,female,15
2013,10,2013-10,71,71,male,30
2013,10,2013-10,72,72,female,30
2013,10,2013-10,72,72,male,24
2013,10,2013-10,73,73,female,9
2013,10,2013-10,73,73,male,33
2013,10,2013-10,74,74,female,21
2013,10,2013-10,74,74,male,30
2013,10,2013-10,75,75,female,27
2013,10,2013-10,75,75,male,24
2013,10,2013-10,76,76,female,24
2013,10,2013-10,76,76,male,18
2013,10,2013-10,77,77,female,30
2013,10,2013-10,77,77,male,24
2013,10,2013-10,78,78,female,21
2013,10,2013-10,78,78,male,48
2013,10,2013-10,79,79,female,36
2013,10,2013-10,79,79,male,42
2013,10,2013-10,80,80,female,33
2013,10,2013-10,80,80,male,39
2013,10,2013-10,81,81,female,27
2013,10,2013-10,81,81,male,36
2013,10,2013-10,82,82,female,27
2013,10,2013-10,82,82,male,39
2013,10,2013-10,83,83,female,42
2013,10,2013-10,83,83,male,45
2013,10,2013-10,84,84,female,45
2013,10,2013-10,84,84,male,36
2013,10,2013-10,85,85,female,48
2013,10,2013-10,85,85,male,54
2013,10,2013-10,86,86,female,42
2013,10,2013-10,86,86,male,54
2013,10,2013-10,87,87,female,39
2013,10,2013-10,87,87,male,30
2013,10,2013-10,88,88,female,60
2013,10,2013-10,88,88,male,39
2013,10,2013-10,89,89,female,69
2013,10,2013-10,89,89,male,33
2013,10,2013-10,90,90,female,45
2013,10,2013-10,90,90,male,39
2013,10,2013-10,91,91,female,39
2013,10,2013-10,91,91,male,30
2013,10,2013-10,92,92,female,39
2013,10,2013-10,92,92,male,24
2013,10,2013-10,93,93,female,42
2013,10,2013-10,93,93,male,15
2013,10,2013-10,94,94,female,27
2013,10,2013-10,94,94,male,15
2013,10,2013-10,95,95+,female,114
2013,10,2013-10,95,95+,male,42
2013,11,2013-11,0,0,female,12
2013,11,2013-11,0,0,male,12
2013,11,2013-11,1,1,female,0
2013,11,2013-11,1,1,male,6
2013,11,2013-11,6,6,female,0
2013,11,2013-11,7,7,female,0
2013,11,2013-11,7,7,male,0
2013,11,2013-11,10,10,male,0
2013,11,2013-11,11,11,male,0
2013,11,2013-11,12,12,female,0
2013,11,2013-11,12,12,male,0
2013,11,2013-11,15,15,female,6
2013,11,2013-11,15,15,male,0
2013,11,2013-11,16,16,male,0
2013,11,2013-11,17,17,female,0
2013,11,2013-11,17,17,male,6
2013,11,2013-11,18,18,female,6
2013,11,2013-11,18,18,male,0
2013,11,2013-11,19,19,male,0
2013,11,2013-11,20,20,male,0
2013,11,2013-11,21,21,female,0
2013,11,2013-11,21,21,male,0
2013,11,2013-11,22,22,female,0
2013,11,2013-11,22,22,male,6
2013,11,2013-11,23,23,female,6
2013,11,2013-11,23,23,male,0
2013,11,2013-11,24,24,female,0
2013,11,2013-11,24,24,male,6
2013,11,2013-11,25,25,male,0
2013,11,2013-11,26,26,male,6
2013,11,2013-11,27,27,female,0
2013,11,2013-11,27,27,male,0
2013,11,2013-11,28,28,male,0
2013,11,2013-11,29,29,female,0
2013,11,2013-11,29,29,male,0
2013,11,2013-11,30,30,female,6
2013,11,2013-11,30,30,male,6
2013,11,2013-11,31,31,female,6
2013,11,2013-11,31,31,male,0
2013,11,2013-11,32,32,female,0
2013,11,2013-11,35,35,female,0
2013,11,2013-11,36,36,female,6
2013,11,2013-11,36,36,male,6
2013,11,2013-11,37,37,female,0
2013,11,2013-11,37,37,male,0
2013,11,2013-11,38,38,female,0
2013,11,2013-11,38,38,male,0
2013,11,2013-11,39,39,female,0
2013,11,2013-11,39,39,male,0
2013,11,2013-11,40,40,female,6
2013,11,2013-11,40,40,male,6
2013,11,2013-11,41,41,female,0
2013,11,2013-11,41,41,male,6
2013,11,2013-11,42,42,female,0
2013,11,2013-11,42,42,male,6
2013,11,2013-11,43,43,female,0
2013,11,2013-11,43,43,male,0
2013,11,2013-11,44,44,male,6
2013,11,2013-11,45,45,female,6
2013,11,2013-11,45,45,male,6
2013,11,2013-11,46,46,female,6
2013,11,2013-11,46,46,male,0
2013,11,2013-11,47,47,female,6
2013,11,2013-11,47,47,male,0
2013,11,2013-11,48,48,female,6
2013,11,2013-11,48,48,male,6
2013,11,2013-11,49,49,female,0
2013,11,2013-11,49,49,male,12
2013,11,2013-11,50,50,female,6
2013,11,2013-11,50,50,male,12
2013,11,2013-11,51,51,female,9
2013,11,2013-11,51,51,male,6
2013,11,2013-11,52,52,female,9
2013,11,2013-11,52,52,male,6
2013,11,2013-11,53,53,female,12
2013,11,2013-11,53,53,male,12
2013,11,2013-11,54,54,female,6
2013,11,2013-11,54,54,male,15
2013,11,2013-11,55,55,female,15
2013,11,2013-11,55,55,male,6
2013,11,2013-11,56,56,female,12
2013,11,2013-11,56,56,male,9
2013,11,2013-11,57,57,female,6
2013,11,2013-11,57,57,male,12
2013,11,2013-11,58,58,female,6
2013,11,2013-11,58,58,male,12
2013,11,2013-11,59,59,female,15
2013,11,2013-11,59,59,male,15
2013,11,2013-11,60,60,female,9
2013,11,2013-11,60,60,male,18
2013,11,2013-11,61,61,female,9
2013,11,2013-11,61,61,male,15
2013,11,2013-11,62,62,female,9
2013,11,2013-11,62,62,male,21
2013,11,2013-11,63,63,female,15
2013,11,2013-11,63,63,male,27
2013,11,2013-11,64,64,female,12
2013,11,2013-11,64,64,male,12
2013,11,2013-11,65,65,female,9
2013,11,2013-11,65,65,male,24
2013,11,2013-11,66,66,female,12
2013,11,2013-11,66,66,male,24
2013,11,2013-11,67,67,female,15
2013,11,2013-11,67,67,male,18
2013,11,2013-11,68,68,female,18
2013,11,2013-11,68,68,male,21
2013,11,2013-11,69,69,female,18
2013,11,2013-11,69,69,male,27
2013,11,2013-11,70,70,female,12
2013,11,2013-11,70,70,male,21
2013,11,2013-11,71,71,female,24
2013,11,2013-11,71,71,male,27
2013,11,2013-11,72,72,female,18
2013,11,2013-11,72,72,male,27
2013,11,2013-11,73,73,female,15
2013,11,2013-11,73,73,male,27
2013,11,2013-11,74,74,female,24
2013,11,2013-11,74,74,male,30
2013,11,2013-11,75,75,female,18
2013,11,2013-11,75,75,male,21
2013,11,2013-11,76,76,female,18
2013,11,2013-11,76,76,male,27
2013,11,2013-11,77,77,female,27
2013,11,2013-11,77,77,male,27
2013,11,2013-11,78,78,female,33
2013,11,2013-11,78,78,male,39
2013,11,2013-11,79,79,female,21
2013,11,2013-11,79,79,male,36
2013,11,2013-11,80,80,female,36
2013,11,2013-11,80,80,male,42
2013,11,2013-11,81,81,female,33
2013,11,2013-11,81,81,male,36
2013,11,2013-11,82,82,female,42
2013,11,2013-11,82,82,male,45
2013,11,2013-11,83,83,female,42
2013,11,2013-11,83,83,male,42
2013,11,2013-11,84,84,female,33
2013,11,2013-11,84,84,male,42
2013,11,2013-11,85,85,female,45
2013,11,2013-11,85,85,male,27
2013,11,2013-11,86,86,female,45
2013,11,2013-11,86,86,male,36
2013,11,2013-11,87,87,female,33
2013,11,2013-11,87,87,male,36
2013,11,2013-11,88,88,female,51
2013,11,2013-11,88,88,male,39
2013,11,2013-11,89,89,female,57
2013,11,2013-11,89,89,male,27
2013,11,2013-11,90,90,female,36
2013,11,2013-11,90,90,male,27
2013,11,2013-11,91,91,female,39
2013,11,2013-11,91,91,male,18
2013,11,2013-11,92,92,female,45
2013,11,2013-11,92,92,male,15
2013,11,2013-11,93,93,female,48
2013,11,2013-11,93,93,male,18
2013,11,2013-11,94,94,female,15
2013,11,2013-11,94,94,male,9
2013,11,2013-11,95,95+,female,96
2013,11,2013-11,95,95+,male,21
2013,12,2013-12,0,0,female,6
2013,12,2013-12,0,0,male,6
2013,12,2013-12,1,1,male,0
2013,12,2013-12,3,3,male,0
2013,12,2013-12,4,4,female,0
2013,12,2013-12,6,6,female,6
2013,12,2013-12,13,13,male,0
2013,12,2013-12,15,15,male,6
2013,12,2013-12,16,16,female,0
2013,12,2013-12,16,16,male,0
2013,12,2013-12,17,17,female,0
2013,12,2013-12,17,17,male,6
2013,12,2013-12,18,18,female,0
2013,12,2013-12,18,18,male,0
2013,12,2013-12,19,19,female,0
2013,12,2013-12,19,19,male,0
2013,12,2013-12,20,20,female,0
2013,12,2013-12,20,20,male,6
2013,12,2013-12,21,21,male,0
2013,12,2013-12,22,22,male,6
2013,12,2013-12,24,24,male,0
2013,12,2013-12,25,25,female,6
2013,12,2013-12,25,25,male,6
2013,12,2013-12,26,26,female,0
2013,12,2013-12,26,26,male,0
2013,12,2013-12,27,27,female,6
2013,12,2013-12,27,27,male,6
2013,12,2013-12,28,28,female,0
2013,12,2013-12,28,28,male,0
2013,12,2013-12,30,30,male,6
2013,12,2013-12,31,31,male,6
2013,12,2013-12,32,32,male,0
2013,12,2013-12,33,33,female,0
2013,12,2013-12,33,33,male,6
2013,12,2013-12,34,34,male,0
2013,12,2013-12,35,35,female,0
2013,12,2013-12,35,35,male,6
2013,12,2013-12,36,36,male,6
2013,12,2013-12,37,37,male,0
2013,12,2013-12,38,38,female,6
2013,12,2013-12,38,38,male,0
2013,12,2013-12,39,39,female,0
2013,12,2013-12,39,39,male,6
2013,12,2013-12,40,40,female,6
2013,12,2013-12,40,40,male,6
2013,12,2013-12,41,41,female,0
2013,12,2013-12,41,41,male,6
2013,12,2013-12,42,42,male,6
2013,12,2013-12,43,43,female,6
2013,12,2013-12,43,43,male,6
2013,12,2013-12,44,44,female,0
2013,12,2013-12,44,44,male,6
2013,12,2013-12,45,45,female,6
2013,12,2013-12,45,45,male,6
2013,12,2013-12,46,46,female,6
2013,12,2013-12,46,46,male,9
2013,12,2013-12,47,47,female,6
2013,12,2013-12,47,47,male,0
2013,12,2013-12,48,48,female,6
2013,12,2013-12,48,48,male,6
2013,12,2013-12,49,49,female,0
2013,12,2013-12,49,49,male,9
2013,12,2013-12,50,50,female,9
2013,12,2013-12,50,50,male,9
2013,12,2013-12,51,51,female,6
2013,12,2013-12,51,51,male,9
2013,12,2013-12,52,52,female,9
2013,12,2013-12,52,52,male,9
2013,12,2013-12,53,53,female,9
2013,12,2013-12,53,53,male,15
2013,12,2013-12,54,54,female,6
2013,12,2013-12,54,54,male,9
2013,12,2013-12,55,55,female,6
2013,12,2013-12,55,55,male,9
2013,12,2013-12,56,56,female,9
2013,12,2013-12,56,56,male,9
2013,12,2013-12,57,57,female,0
2013,12,2013-12,57,57,male,15
2013,12,2013-12,58,58,female,12
2013,12,2013-12,58,58,male,12
2013,12,2013-12,59,59,female,6
2013,12,2013-12,59,59,male,15
2013,12,2013-12,60,60,female,9
2013,12,2013-12,60,60,male,15
2013,12,2013-12,61,61,female,9
2013,12,2013-12,61,61,male,12
2013,12,2013-12,62,62,female,12
2013,12,2013-12,62,62,male,12
2013,12,2013-12,63,63,female,9
2013,12,2013-12,63,63,male,12
2013,12,2013-12,64,64,female,9
2013,12,2013-12,64,64,male,18
2013,12,2013-12,65,65,female,6
2013,12,2013-12,65,65,male,12
2013,12,2013-12,66,66,female,18
2013,12,2013-12,66,66,male,24
2013,12,2013-12,67,67,female,18
2013,12,2013-12,67,67,male,21
2013,12,2013-12,68,68,female,12
2013,12,2013-12,68,68,male,18
2013,12,2013-12,69,69,female,9
2013,12,2013-12,69,69,male,21
2013,12,2013-12,70,70,female,15
2013,12,2013-12,70,70,male,21
2013,12,2013-12,71,71,female,15
2013,12,2013-12,71,71,male,27
2013,12,2013-12,72,72,female,12
2013,12,2013-12,72,72,male,27
2013,12,2013-12,73,73,female,21
2013,12,2013-12,73,73,male,30
2013,12,2013-12,74,74,female,15
2013,12,2013-12,74,74,male,24
2013,12,2013-12,75,75,female,27
2013,12,2013-12,75,75,male,21
2013,12,2013-12,76,76,female,30
2013,12,2013-12,76,76,male,30
2013,12,2013-12,77,77,female,27
2013,12,2013-12,77,77,male,24
2013,12,2013-12,78,78,female,24
2013,12,2013-12,78,78,male,27
2013,12,2013-12,79,79,female,33
2013,12,2013-12,79,79,male,30
2013,12,2013-12,80,80,female,33
2013,12,2013-12,80,80,male,33
2013,12,2013-12,81,81,female,18
2013,12,2013-12,81,81,male,30
2013,12,2013-12,82,82,female,36
2013,12,2013-12,82,82,male,51
2013,12,2013-12,83,83,female,48
2013,12,2013-12,83,83,male,36
2013,12,2013-12,84,84,female,33
2013,12,2013-12,84,84,male,39
2013,12,2013-12,85,85,female,39
2013,12,2013-12,85,85,male,45
2013,12,2013-12,86,86,female,42
2013,12,2013-12,86,86,male,39
2013,12,2013-12,87,87,female,36
2013,12,2013-12,87,87,male,30
2013,12,2013-12,88,88,female,60
2013,12,2013-12,88,88,male,24
2013,12,2013-12,89,89,female,42
2013,12,2013-12,89,89,male,33
2013,12,2013-12,90,90,female,42
2013,12,2013-12,90,90,male,24
2013,12,2013-12,91,91,female,39
2013,12,2013-12,91,91,male,18
2013,12,2013-12,92,92,female,30
2013,12,2013-12,92,92,male,15
2013,12,2013-12,93,93,female,42
2013,12,2013-12,93,93,male,18
2013,12,2013-12,94,94,female,24
2013,12,2013-12,94,94,male,15
2013,12,2013-12,95,95+,female,99
2013,12,2013-12,95,95+,male,36
2014,01,2014-01,0,0,female,9
2014,01,2014-01,0,0,male,12
2014,01,2014-01,1,1,female,0
2014,01,2014-01,2,2,female,0
2014,01,2014-01,2,2,male,0
2014,01,2014-01,6,6,female,0
2014,01,2014-01,6,6,male,0
2014,01,2014-01,7,7,male,0
2014,01,2014-01,8,8,male,0
2014,01,2014-01,9,9,male,0
2014,01,2014-01,11,11,male,0
2014,01,2014-01,13,13,female,0
2014,01,2014-01,15,15,male,6
2014,01,2014-01,16,16,female,6
2014,01,2014-01,16,16,male,0
2014,01,2014-01,17,17,male,0
2014,01,2014-01,18,18,female,0
2014,01,2014-01,18,18,male,0
2014,01,2014-01,19,19,male,6
2014,01,2014-01,20,20,male,0
2014,01,2014-01,21,21,male,6
2014,01,2014-01,22,22,male,0
2014,01,2014-01,23,23,male,0
2014,01,2014-01,24,24,male,0
2014,01,2014-01,25,25,male,6
2014,01,2014-01,26,26,female,0
2014,01,2014-01,26,26,male,6
2014,01,2014-01,27,27,female,6
2014,01,2014-01,27,27,male,6
2014,01,2014-01,29,29,female,0
2014,01,2014-01,30,30,male,0
2014,01,2014-01,31,31,female,0
2014,01,2014-01,31,31,male,0
2014,01,2014-01,32,32,female,0
2014,01,2014-01,33,33,male,6
2014,01,2014-01,34,34,male,0
2014,01,2014-01,35,35,female,6
2014,01,2014-01,35,35,male,0
2014,01,2014-01,36,36,male,6
2014,01,2014-01,37,37,female,6
2014,01,2014-01,37,37,male,0
2014,01,2014-01,38,38,female,0
2014,01,2014-01,38,38,male,0
2014,01,2014-01,40,40,female,0
2014,01,2014-01,40,40,male,0
2014,01,2014-01,41,41,female,6
2014,01,2014-01,41,41,male,0
2014,01,2014-01,42,42,female,6
2014,01,2014-01,42,42,male,0
2014,01,2014-01,43,43,female,6
2014,01,2014-01,43,43,male,0
2014,01,2014-01,44,44,female,0
2014,01,2014-01,44,44,male,0
2014,01,2014-01,45,45,female,6
2014,01,2014-01,45,45,male,0
2014,01,2014-01,46,46,female,0
2014,01,2014-01,46,46,male,6
2014,01,2014-01,47,47,female,6
2014,01,2014-01,47,47,male,6
2014,01,2014-01,48,48,female,6
2014,01,2014-01,48,48,male,9
2014,01,2014-01,49,49,female,6
2014,01,2014-01,49,49,male,6
2014,01,2014-01,50,50,female,6
2014,01,2014-01,50,50,male,6
2014,01,2014-01,51,51,female,6
2014,01,2014-01,51,51,male,6
2014,01,2014-01,52,52,female,6
2014,01,2014-01,52,52,male,12
2014,01,2014-01,53,53,female,9
2014,01,2014-01,53,53,male,12
2014,01,2014-01,54,54,female,6
2014,01,2014-01,54,54,male,12
2014,01,2014-01,55,55,female,6
2014,01,2014-01,55,55,male,15
2014,01,2014-01,56,56,female,9
2014,01,2014-01,56,56,male,12
2014,01,2014-01,57,57,female,6
2014,01,2014-01,57,57,male,9
2014,01,2014-01,58,58,female,15
2014,01,2014-01,58,58,male,6
2014,01,2014-01,59,59,female,9
2014,01,2014-01,59,59,male,12
2014,01,2014-01,60,60,female,6
2014,01,2014-01,60,60,male,12
2014,01,2014-01,61,61,female,9
2014,01,2014-01,61,61,male,6
2014,01,2014-01,62,62,female,9
2014,01,2014-01,62,62,male,15
2014,01,2014-01,63,63,female,12
2014,01,2014-01,63,63,male,21
2014,01,2014-01,64,64,female,15
2014,01,2014-01,64,64,male,24
2014,01,2014-01,65,65,female,15
2014,01,2014-01,65,65,male,18
2014,01,2014-01,66,66,female,21
2014,01,2014-01,66,66,male,15
2014,01,2014-01,67,67,female,18
2014,01,2014-01,67,67,male,24
2014,01,2014-01,68,68,female,21
2014,01,2014-01,68,68,male,24
2014,01,2014-01,69,69,female,6
2014,01,2014-01,69,69,male,18
2014,01,2014-01,70,70,female,21
2014,01,2014-01,70,70,male,21
2014,01,2014-01,71,71,female,24
2014,01,2014-01,71,71,male,15
2014,01,2014-01,72,72,female,21
2014,01,2014-01,72,72,male,30
2014,01,2014-01,73,73,female,18
2014,01,2014-01,73,73,male,27
2014,01,2014-01,74,74,female,18
2014,01,2014-01,74,74,male,15
2014,01,2014-01,75,75,female,24
2014,01,2014-01,75,75,male,30
2014,01,2014-01,76,76,female,21
2014,01,2014-01,76,76,male,33
2014,01,2014-01,77,77,female,27
2014,01,2014-01,77,77,male,33
2014,01,2014-01,78,78,female,27
2014,01,2014-01,78,78,male,24
2014,01,2014-01,79,79,female,24
2014,01,2014-01,79,79,male,39
2014,01,2014-01,80,80,female,39
2014,01,2014-01,80,80,male,36
2014,01,2014-01,81,81,female,30
2014,01,2014-01,81,81,male,27
2014,01,2014-01,82,82,female,27
2014,01,2014-01,82,82,male,39
2014,01,2014-01,83,83,female,33
2014,01,2014-01,83,83,male,39
2014,01,2014-01,84,84,female,42
2014,01,2014-01,84,84,male,48
2014,01,2014-01,85,85,female,48
2014,01,2014-01,85,85,male,39
2014,01,2014-01,86,86,female,36
2014,01,2014-01,86,86,male,45
2014,01,2014-01,87,87,female,57
2014,01,2014-01,87,87,male,27
2014,01,2014-01,88,88,female,48
2014,01,2014-01,88,88,male,36
2014,01,2014-01,89,89,female,45
2014,01,2014-01,89,89,male,24
2014,01,2014-01,90,90,female,36
2014,01,2014-01,90,90,male,33
2014,01,2014-01,91,91,female,48
2014,01,2014-01,91,91,male,24
2014,01,2014-01,92,92,female,45
2014,01,2014-01,92,92,male,21
2014,01,2014-01,93,93,female,39
2014,01,2014-01,93,93,male,12
2014,01,2014-01,94,94,female,36
2014,01,2014-01,94,94,male,9
2014,01,2014-01,95,95+,female,96
2014,01,2014-01,95,95+,male,27
2014,02,2014-02,0,0,female,12
2014,02,2014-02,0,0,male,12
2014,02,2014-02,1,1,female,0
2014,02,2014-02,1,1,male,0
2014,02,2014-02,4,4,female,6
2014,02,2014-02,4,4,male,0
2014,02,2014-02,6,6,female,0
2014,02,2014-02,11,11,male,0
2014,02,2014-02,15,15,male,0
2014,02,2014-02,16,16,male,6
2014,02,2014-02,17,17,male,0
2014,02,2014-02,19,19,male,0
2014,02,2014-02,20,20,female,0
2014,02,2014-02,20,20,male,0
2014,02,2014-02,21,21,female,0
2014,02,2014-02,21,21,male,0
2014,02,2014-02,22,22,female,0
2014,02,2014-02,22,22,male,0
2014,02,2014-02,23,23,female,0
2014,02,2014-02,23,23,male,0
2014,02,2014-02,24,24,male,6
2014,02,2014-02,26,26,male,0
2014,02,2014-02,27,27,female,0
