Year_Quarter,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over,0 Years,1 Years,2 Years,3 Years,4 Years,5 Years,6 Years,7 Years,8 Years,9 Years,10 Years,11 Years,12 Years,13 Years,14 Years,15 Years,16 Years,17 Years,18 Years,19 Years,20 Years,21 Years,22 Years,23 Years,24 Years,25 Years,26 Years,27 Years,28 Years,29 Years,30 Years,31 Years,32 Years,33 Years,34 Years,35 Years,36 Years,37 Years,38 Years,39 Years,40 Years,41 Years,42 Years,43 Years,44 Years,45 Years,46 Years,47 Years,48 Years,49 Years,50 Years,51 Years,52 Years,53 Years,54 Years,55 Years,56 Years,57 Years,58 Years,59 Years,60 Years,61 Years,62 Years,63 Years,64 Years,65 Years,66 Years,67 Years,68 Years,69 Years,70 Years,71 Years,72 Years,73 Years,74 Years,75 Years,76 Years,77 Years,78 Years,79 Years,80 Years,81 Years,82 Years,83 Years,84 Years,85 Years,86 Years,87 Years,88 Years,89 Years,90 Years,91 Years,92 Years,93 Years,94 Years,95 Years and Over
2011Q1,32650,32940,33240,32940,31280,29960,30040,29660,29360,29360,31140,31410,30650,31180,31030,32040,31870,32020,31830,32950,33410,31870,30890,29840,28400,27670,27070,26940,27110,26130,26240,25930,25320,25180,25800,25870,27180,28060,29340,30530,30330,30340,30430,29830,29770,30300,30470,31450,31810,31610,30840,29660,28950,27980,27790,26650,25730,24980,24490,24020,23630,23550,23350,23320,22680,19550,18010,17030,15860,16900,16360,14410,13150,12470,11490,10690,10340,9480,9130,8860,8550,7600,6990,6380,5620,4840,4200,3520,2780,2330,1900,1300,930,660,570,1110,30950,31400,30840,31450,29870,28750,28310,28530,27820,28410,29610,29770,28800,29760,29510,30230,30660,30970,31200,31980,33010,31710,30220,29550,28200,28250,28250,28220,28590,27980,28120,28380,28040,27710,28200,28400,30120,31180,32730,33680,33920,33370,33390,32490,32300,32240,32580,33600,34430,33610,32810,31390,30380,29460,28800,27940,26950,26090,25660,24730,24650,24200,23990,24190,23650,20400,18780,17720,16760,17940,17240,15450,14660,13630,12920,12010,11430,11020,10800,10380,10480,9760,9070,8420,7990,7350,6780,5860,5190,4650,3990,3010,2310,1830,1500,3680
2011Q2,32130,33060,33070,32950,31810,30240,29730,29910,29410,29220,30720,31500,30730,31190,31060,31950,31980,31800,32140,32460,33380,32090,30860,29690,28460,27490,26870,26830,26740,26150,26150,25770,25470,25030,25700,25730,26800,27960,28910,30250,30610,30010,30400,30010,29670,29970,30290,31300,31530,31760,30940,29880,29430,27840,27700,26960,25870,25290,24350,24060,23700,23540,23330,23320,23280,19590,18420,17630,15460,16960,16390,15030,13170,12540,11670,10790,10290,9610,8990,8850,8560,7650,7040,6400,5700,4830,4250,3480,2920,2360,1830,1440,930,670,550,1120,30670,31460,30770,31290,30250,29050,28290,28600,27910,28210,29310,29880,28870,29630,29790,29940,30730,30830,31250,31470,32780,32110,30220,29440,28180,28120,28060,28130,28350,28140,27920,28200,28300,27550,28030,28240,29690,30990,32190,33600,34190,33100,33360,32750,32530,32090,32280,33400,34130,33830,33090,31520,30970,29410,28900,28110,27160,26540,25480,24970,24490,24540,23840,24200,24170,20450,19330,18210,16290,18000,17450,15900,14570,13760,13050,12210,11380,11050,10800,10360,10410,9820,9040,8590,7870,7290,6900,5930,5170,4660,3930,3200,2240,1880,1480,3710
2011Q3,31970,32970,32940,32880,32410,30360,29750,30010,29460,29180,30230,31610,30740,31140,31110,31790,32300,31590,32180,32640,33140,32530,31120,30110,28700,27450,27120,26610,26610,26320,26170,25820,25660,25120,25320,25810,26500,27710,28320,30000,30730,29940,30410,30060,29770,29780,30150,30970,31550,31660,31040,30210,29350,28150,27740,27280,25960,25550,24340,24250,23820,23410,23470,23230,23460,20300,18770,17620,15750,16800,16380,15430,13500,12670,11650,11020,10260,9770,8890,8780,8560,7760,7060,6440,5740,4920,4180,3570,2900,2350,1890,1530,890,700,520,1120,30340,31410,30920,31320,30670,29170,28370,28520,27990,27980,29090,29840,29050,29580,29660,29910,30720,30680,31400,31450,32650,32410,30490,29750,28490,28150,27990,28150,28430,28250,28040,28220,28240,27630,27940,28050,29530,30460,31910,33170,34240,33340,33430,32860,32520,32070,32210,32950,34210,33720,33440,31880,31010,29620,29050,28480,27430,26590,25730,25120,24650,24570,23920,24040,24380,21140,19840,18240,16550,17650,17530,16340,14830,13990,13190,12420,11230,11060,10850,10310,10350,9840,9100,8490,7930,7330,6710,6070,5110,4670,3870,3440,2120,1860,1460,3700
2011Q4,31570,32810,32910,33020,32730,30580,29930,29820,29600,29040,29910,31560,30950,30830,31190,31760,32310,31370,32120,32370,32960,32810,31260,30100,28990,27600,27190,26620,26640,26680,26090,26030,25690,25200,25070,25840,26270,27360,28200,29720,30530,30100,30330,30260,29610,29880,30110,30680,31530,31670,31130,30510,29180,28660,27510,27810,26100,25560,24470,24330,23900,23490,23400,23310,23300,21610,19070,17680,16180,16280,16440,15700,13870,12770,11910,11140,10220,9920,8910,8770,8400,7960,7070,6470,5770,4970,4290,3600,2990,2300,1890,1550,940,720,500,1160,29990,31100,31000,31220,30990,29520,28460,28240,28190,27770,28880,29760,29460,29090,29690,29880,30480,30610,31290,31290,32250,32410,30990,29840,28800,28170,28120,28200,28350,28590,27940,28310,28240,27920,27740,28170,28840,30330,31520,32920,34000,33650,33340,33220,32390,32000,32130,33030,33840,33920,33280,32540,30940,29910,29190,28720,27590,26720,25860,25490,24450,24860,23910,24060,24280,22320,20180,18400,16960,17210,17500,16700,15140,14050,13410,12550,11420,11200,10720,10360,10190,9920,9160,8630,7820,7410,6680,6050,5190,4580,3900,3480,2260,1860,1420,3740
2012Q1,31360,32600,32800,33110,32830,31160,29780,29960,29570,29330,29400,31220,31500,30750,31420,31230,32260,31930,32030,32250,33070,33210,31380,30270,29090,27800,27030,26480,26530,26860,25990,26140,25760,25160,25060,25820,25800,27150,28020,29270,30450,30290,30230,30340,29730,29620,30110,30320,31280,31570,31410,30590,29430,28720,27820,27550,26460,25600,24840,24330,23890,23510,23450,23190,23230,22590,19330,17820,16840,15610,16650,16020,14100,12800,12130,11150,10330,9940,9050,8680,8410,8010,7090,6470,5840,5110,4310,3710,3020,2330,1950,1560,1030,720,500,1190,29870,30890,31270,30720,31340,29810,28630,28190,28420,27780,28440,29700,29800,28840,29880,29680,30490,30760,30820,31360,32040,32640,31130,29810,29190,28050,28130,28210,28170,28620,28080,28230,28360,28000,27680,28130,28420,30120,31180,32750,33600,33900,33240,33350,32430,32190,32080,32450,33430,34250,33450,32610,31190,30290,29300,28740,27840,26930,26070,25660,24710,24610,24160,23920,24140,23530,20270,18650,17560,16590,17720,17020,15190,14410,13390,12620,11680,11110,10720,10450,9980,9990,9280,8560,7890,7420,6720,6110,5230,4580,4010,3390,2470,1870,1440,3760
2012Q2,31320,32050,32930,32970,32820,31670,30080,29610,29840,29330,29220,30790,31640,30830,31400,31310,32180,32120,31760,32470,32580,33060,31510,30250,28950,27780,26900,26330,26420,26520,26000,26110,25610,25340,24980,25670,25710,26770,27940,28910,30210,30580,29940,30300,29920,29530,29820,30150,31110,31330,31520,30740,29630,29190,27670,27520,26760,25730,25160,24210,23950,23580,23410,23240,23190,23200,19390,18190,17420,15240,16680,16060,14710,12830,12190,11310,10410,9880,9200,8550,8390,8040,7130,6540,5860,5160,4310,3760,2990,2460,1960,1480,1140,730,520,1190,29880,30640,31310,30670,31140,30120,28900,28200,28490,27850,28210,29380,29910,28910,29700,30020,30160,30890,30590,31340,31580,32450,31400,29730,29140,28030,27980,28050,28130,28370,28260,28030,28140,28290,27560,28000,28210,29700,30960,32280,33550,34190,33050,33270,32680,32440,31920,32110,33190,33930,33640,32950,31340,30830,29320,28840,28040,27140,26530,25480,24980,24440,24510,23820,24150,24040,20350,19190,18050,16110,17790,17210,15680,14350,13510,12750,11880,11070,10750,10460,9930,9960,9340,8550,7980,7350,6650,6250,5280,4540,4010,3320,2650,1790,1480,3780
2012Q3,31190,31910,32830,32870,32790,32260,30220,29590,29940,29380,29150,30300,31740,30880,31320,31400,32060,32410,31650,32430,32740,32810,31870,30430,29300,27980,26840,26590,26180,26430,26150,26070,25690,25520,25020,25260,25860,26470,27700,28340,30000,30700,29860,30320,30010,29590,29670,29960,30820,31370,31410,30850,29970,29160,27970,27590,27100,25780,25430,24210,24130,23730,23240,23380,23100,23390,20110,18570,17390,15520,16500,16100,15090,13160,12310,11310,10620,9860,9350,8480,8290,8070,7230,6530,5890,5170,4410,3650,3060,2450,1950,1520,1210,690,540,1150,29820,30240,31270,30800,31190,30520,29030,28270,28430,27930,28000,29140,29870,29090,29680,29900,30210,30870,30620,31420,31430,32430,31720,29890,29340,28370,28020,28030,28070,28480,28300,28140,28140,28150,27620,27940,28010,29560,30470,31980,33170,34240,33340,33320,32860,32460,31900,32040,32730,34010,33520,33270,31740,30870,29520,28980,28380,27390,26590,25710,25120,24590,24530,23910,23990,24270,21030,19700,18060,16410,17420,17270,16110,14590,13720,12910,12110,10930,10730,10540,9900,9900,9370,8630,7920,7370,6700,6060,5420,4470,4020,3290,2820,1690,1470,3740
2012Q4,31520,31550,32710,32820,32930,32590,30410,29770,29780,29520,29050,29930,31640,31130,30970,31390,32080,32430,31490,32410,32570,32630,32300,30660,29490,28300,27130,26780,26190,26440,26530,25970,25890,25570,25110,24980,25940,26260,27450,28200,29760,30520,30090,30260,30160,29510,29760,29890,30550,31360,31420,30910,30290,28980,28460,27390,27590,25940,25450,24350,24180,23840,23340,23310,23180,23220,21470,18850,17470,15930,16000,16170,15370,13560,12420,11530,10760,9810,9530,8510,8290,7930,7410,6530,5890,5240,4450,3750,3090,2510,1930,1520,1220,750,560,1160,30200,29920,31010,30870,31050,30880,29390,28360,28170,28120,27780,28920,29800,29510,29170,29910,30180,30630,30640,31260,31320,31970,31880,30500,29500,28650,28090,28140,28260,28410,28730,28040,28240,28180,27880,27780,28160,28850,30370,31590,32930,33990,33660,33280,33160,32350,31890,31950,32830,33660,33700,33060,32440,30820,29800,29100,28630,27530,26720,25840,25510,24410,24830,23890,24030,24200,22200,20050,18270,16810,17020,17280,16450,14890,13780,13130,12260,11090,10830,10430,9950,9790,9450,8650,8070,7250,6760,6080,5400,4530,3940,3310,2850,1810,1480,3710
2013Q1,31260,31410,32550,32730,33030,32700,31010,29620,29890,29510,29300,29400,31280,31650,30920,31630,31630,32420,31960,32450,32460,32790,32710,30900,29790,28520,27380,26740,26230,26340,26820,25920,25980,25710,25100,25010,25910,25850,27220,28160,29320,30450,30350,30190,30300,29710,29520,29920,30200,31110,31400,31220,30390,29250,28530,27680,27320,26330,25500,24710,24200,23820,23390,23340,23070,23110,22460,19160,17630,16610,15360,16370,15690,13790,12460,11740,10760,9930,9530,8650,8190,7920,7470,6580,5910,5270,4560,3750,3170,2530,1960,1570,1220,810,560,1180,29870,29920,30810,31190,30590,31250,29650,28490,28110,28410,27770,28500,29740,29860,28930,30130,30010,30700,30660,31000,31510,31770,32150,30710,29590,29160,28120,28110,28360,28240,28800,28260,28180,28300,27970,27760,28150,28470,30160,31260,32800,33630,33940,33270,33250,32410,32100,31920,32290,33280,34060,33260,32470,31080,30180,29230,28700,27780,26910,26060,25660,24660,24560,24140,23880,24070,23400,20140,18520,17410,16400,17500,16790,14970,14100,13140,12330,11350,10770,10390,10020,9600,9530,8790,8060,7270,6800,6100,5490,4580,3940,3380,2790,2000,1460,3770
2013Q2,30890,31410,31970,32960,32930,32730,31520,29960,29550,29810,29330,29240,30870,31780,30980,31620,31650,32430,32160,32290,32810,32490,32760,31220,29910,28550,27500,26710,26240,26330,26530,26060,26030,25570,25320,24970,25740,25830,26840,28120,29000,30270,30650,29990,30260,29930,29520,29680,30000,30960,31200,31370,30570,29500,29030,27530,27380,26620,25610,25030,24120,23850,23520,23270,23140,23070,23050,19250,18010,17190,14990,16410,15750,14360,12520,11820,10910,10020,9480,8780,8100,7900,7540,6570,6000,5280,4610,3760,3210,2470,2060,1590,1180,910,560,1200,29370,29950,30580,31320,30550,31090,30050,28790,28140,28430,27900,28280,29480,29930,29000,29930,30350,30440,30770,30840,31590,31430,32070,31030,29620,29240,28240,28080,28290,28300,28630,28510,28010,28140,28290,27630,28060,28300,29790,31070,32360,33550,34240,33070,33180,32650,32390,31790,31970,33100,33790,33500,32770,31240,30700,29230,28790,27970,27100,26490,25490,24970,24380,24470,23800,24050,23940,20190,19110,17900,15930,17570,16960,15490,14060,13220,12470,11540,10730,10380,10090,9520,9530,8820,8060,7380,6750,6040,5610,4660,3930,3410,2740,2150,1400,3810
2013Q3,30480,31320,31960,32890,32860,32750,32140,30200,29540,29940,29420,29210,30380,31850,30980,31560,31740,32270,32560,32170,32890,32910,32690,31850,30420,29270,28000,26870,26820,26350,26630,26390,26260,25820,25740,25130,25380,26050,26690,27980,28550,30150,30870,30040,30370,30080,29640,29680,29870,30810,31310,31310,30760,29850,29010,27890,27450,26960,25670,25300,24150,24080,23650,23140,23290,22980,23230,19930,18360,17180,15320,16180,15810,14710,12840,11950,10900,10210,9450,8950,8040,7780,7580,6670,5990,5310,4640,3860,3150,2560,2060,1580,1220,980,560,1200,28930,29960,30250,31280,30730,31160,30490,28960,28240,28370,27990,28080,29220,29870,29190,29910,30230,30420,30900,30700,31570,31420,32120,31510,29960,29550,28720,28320,28440,28490,28780,28600,28310,28290,28250,27760,28090,28140,29670,30590,32100,33210,34270,33410,33280,32840,32390,31830,31910,32660,33920,33390,33120,31630,30760,29440,28920,28310,27380,26510,25720,25100,24530,24500,23830,23910,24170,20860,19580,17900,16210,17200,17040,15850,14340,13460,12610,11770,10590,10370,10160,9500,9480,8890,8140,7330,6790,6090,5450,4810,3870,3430,2760,2310,1330,3850
2013Q4,30000,31710,31640,32810,32880,32940,32560,30430,29760,29830,29590,29140,30020,31750,31190,31160,31690,32310,32620,32100,33060,32940,32830,32550,30870,29740,28560,27510,27120,26670,26900,27050,26390,26170,25860,25360,25280,26170,26520,27780,28510,30040,30780,30420,30460,30320,29640,29830,29930,30560,31380,31470,30860,30220,28890,28420,27340,27470,25870,25350,24310,24140,23790,23240,23240,23050,23060,21290,18630,17260,15700,15720,15840,14990,13240,12060,11130,10370,9400,9070,8070,7800,7420,6880,6000,5330,4700,3930,3250,2620,2100,1580,1250,990,600,1220,28600,30350,29990,31030,30890,31050,30860,29400,28380,28170,28180,27890,29040,29810,29540,29330,30250,30430,30640,30760,31450,31470,31840,31830,30700,29970,29160,28690,28670,28880,28830,29110,28320,28530,28380,28100,27990,28350,28980,30500,31730,33100,34020,33770,33290,33160,32330,31840,31870,32810,33590,33640,33030,32290,30750,29780,29030,28590,27530,26670,25840,25490,24340,24780,23830,23930,24090,22040,19890,18110,16610,16780,17040,16220,14650,13520,12830,11930,10760,10470,10030,9560,9350,8990,8180,7530,6660,6220,5480,4780,3960,3370,2830,2330,1460,3840
2014Q1,29740,31510,31560,32720,32890,33120,32770,31110,29750,29940,29670,29470,29640,31450,31730,31140,31970,31970,32750,32890,33260,33120,33470,33310,31540,30420,29200,28010,27390,26940,27070,27580,26570,26510,26270,25560,25490,26260,26240,27630,28540,29760,30820,30750,30500,30620,29920,29680,30100,30270,31260,31490,31220,30370,29230,28550,27680,27240,26280,25430,24670,24210,23770,23300,23250,22970,22930,22260,18940,17370,16370,15110,16040,15300,13440,12120,11360,10400,9510,9070,8210,7740,7410,6940,5990,5360,4730,4050,3280,2690,2150,1610,1300,1000,660,1250,28400,30040,30050,30920,31300,30660,31270,29710,28600,28200,28520,27880,28670,29870,29980,29170,30460,30350,30840,31010,31280,31800,31780,32470,31170,30270,30090,28820,28830,29190,28900,29320,28680,28620,28650,28300,28000,28430,28630,30420,31500,32940,33780,34050,33390,33290,32430,32100,31870,32320,33250,34030,33230,32390,31040,30150,29210,28640,27730,26870,26060,25620,24630,24500,24080,23760,23920,23220,19970,18360,17210,16180,17230,16550,14730,13870,12830,11990,10990,10430,10000,9620,9170,9050,8280,7540,6700,6240,5500,4890,4010,3400,2860,2300,1610,3880
2014Q2,30140,31010,31670,32220,33110,33050,32870,31670,30110,29700,29960,29600,29490,31050,31850,31200,31920,31970,32870,33320,33360,33640,33500,33600,32200,30780,29490,28440,27720,27110,27330,27460,26910,26780,26290,25980,25570,26230,26360,27310,28540,29570,30730,31110,30470,30650,30230,29780,29900,30200,31150,31370,31440,30590,29500,29070,27590,27330,26590,25570,24970,24110,23840,23440,23170,23060,22850,22790,19040,17730,16930,14720,16070,15350,13970,12190,11440,10540,9600,9020,8340,7640,7360,7000,5990,5440,4730,4060,3300,2760,2110,1710,1290,970,730,1250,28390,29510,30150,30730,31460,30700,31180,30150,28910,28290,28540,28040,28500,29630,30030,29310,30230,30680,30640,31180,31230,31840,31610,32380,31650,30410,30290,29200,28990,29250,29160,29310,29000,28580,28590,28690,27970,28390,28530,30010,31360,32480,33770,34380,33230,33280,32750,32370,31760,32010,33120,33770,33490,32740,31200,30670,29280,28700,27920,27060,26470,25470,24920,24270,24370,23620,23910,23730,20010,18880,17690,15700,17320,16700,15230,13800,12930,12120,11180,10380,10000,9660,9070,9020,8350,7510,6850,6210,5470,5010,4070,3370,2890,2270,1740,3860
2014Q3,30100,30680,31650,32220,33080,33050,32930,32270,30380,29740,30100,29680,29530,30600,32030,31220,31960,32130,32860,33900,33560,33970,34280,34040,33160,31510,30360,29210,27930,27890,27470,27660,27350,27070,26700,26390,25790,26090,26550,27230,28460,29100,30700,31380,30540,30820,30460,29920,29910,30110,30980,31520,31460,30810,29870,29090,27950,27420,26950,25680,25270,24140,24040,23560,23080,23180,22780,22930,19740,18130,16850,15050,15830,15420,14340,12490,11560,10520,9810,9000,8490,7560,7260,7010,6110,5440,4720,4070,3380,2730,2140,1710,1270,1000,740,1230,28200,29130,30180,30520,31500,30890,31290,30630,29110,28440,28530,28170,28280,29460,30010,29610,30220,30630,30710,31310,31250,31880,31840,32590,32230,30860,30840,29810,29470,29390,29420,29550,29210,28920,28780,28690,28150,28440,28430,29880,30920,32300,33460,34470,33570,33450,32890,32430,31810,31960,32740,33910,33450,33110,31590,30750,29540,28900,28220,27370,26500,25710,25050,24410,24410,23680,23750,23950,20650,19350,17700,15980,16940,16780,15640,14040,13160,12260,11400,10270,9990,9730,9010,8940,8370,7580,6760,6260,5510,4840,4200,3330,2920,2270,1850,3810
2014Q4,30290,30240,32000,31970,33040,33100,33160,32690,30630,30010,30010,29880,29460,30290,31990,31410,31530,32090,32970,33850,33740,34210,34420,34470,34010,32210,30990,29820,28780,28200,27840,27980,27990,27240,27030,26700,26040,25960,26770,27080,28320,29030,30600,31300,30900,30850,30750,30030,30060,30180,30770,31580,31660,30960,30300,28990,28470,27380,27400,25860,25420,24290,24140,23710,23210,23160,22860,22760,21010,18350,16960,15450,15370,15460,14600,12880,11670,10730,9940,8980,8600,7610,7270,6860,6300,5430,4730,4100,3410,2790,2200,1710,1270,980,760,1260,28230,28840,30600,30280,31320,31070,31240,30990,29520,28600,28360,28400,28070,29310,30030,29950,29700,30610,30750,31070,31320,31780,31930,32460,32670,31730,31190,30540,29830,29730,29820,29660,29860,28930,29120,28830,28580,28360,28640,29280,30800,31990,33300,34240,33950,33460,33320,32390,31840,31900,32890,33660,33690,33040,32280,30770,29870,29060,28500,27500,26670,25850,25470,24260,24670,23710,23750,23870,21820,19640,17930,16370,16530,16770,15960,14360,13220,12510,11610,10370,10110,9600,9070,8800,8450,7620,6930,6100,5580,4870,4210,3390,2840,2320,1900,3880
2015Q1,30560,30010,31800,31940,32940,33110,33310,32930,31300,29990,30170,29920,29820,29980,31760,32020,31590,32380,32690,34100,34490,34570,34790,35340,34780,33120,31730,30600,29320,28660,28220,28160,28450,27490,27410,27120,26300,26150,26880,26870,28210,29010,30380,31360,31190,30960,31070,30290,29990,30350,30520,31420,31670,31340,30420,29370,28610,27740,27170,26240,25500,24630,24200,23740,23280,23150,22800,22670,21890,18680,17080,16060,14790,15640,14880,13090,11720,10940,9960,9090,8610,7740,7190,6860,6400,5460,4760,4120,3490,2820,2250,1740,1300,1030,750,1300,28320,28650,30300,30360,31150,31490,30850,31430,29910,28790,28440,28740,28160,28940,30160,30350,29610,30880,30670,31340,31580,31590,32270,32570,33420,32180,31480,31570,30060,30050,30170,29780,30020,29340,29230,29090,28730,28450,28810,28970,30690,31820,33160,34030,34240,33550,33430,32500,32150,31890,32420,33340,34090,33230,32410,31030,30210,29290,28550,27700,26920,26020,25600,24610,24340,23930,23620,23710,22950,19730,18180,16940,15930,16960,16280,14420,13610,12510,11610,10620,10070,9560,9160,8630,8470,7720,6930,6160,5600,4930,4310,3420,2870,2360,1850,4020
2015Q2,30350,30350,31400,32020,32540,33360,33280,33060,31880,30340,29980,30160,29980,29880,31360,32200,31620,32340,32580,34130,34710,34560,35130,35270,35200,33840,32170,31000,29900,29070,28470,28560,28440,27870,27700,27190,26830,26280,26880,27010,27880,29050,30140,31310,31570,30940,31090,30590,30080,30140,30470,31310,31620,31550,30660,29640,29150,27690,27240,26540,25620,24960,24130,23800,23360,23100,22840,22630,22450,18770,17460,16580,14420,15670,14970,13560,11770,11040,10100,9180,8550,7870,7100,6820,6480,5450,4860,4120,3500,2810,2330,1720,1350,1040,750,1370,28520,28670,29890,30430,31040,31720,30870,31310,30320,29120,28530,28740,28330,28800,29920,30390,29800,30680,30950,31190,31650,31570,32160,32550,33350,32720,31610,31710,30500,30240,30360,30210,30000,29740,29240,29080,29170,28340,28830,28830,30330,31700,32710,34030,34610,33410,33380,32860,32450,31800,32140,33210,33830,33520,32760,31220,30710,29360,28670,27920,27100,26430,25430,24920,24140,24270,23450,23720,23460,19780,18640,17460,15460,17050,16370,14950,13500,12620,11750,10830,10010,9590,9160,8550,8450,7750,6940,6250,5590,4890,4410,3510,2840,2370,1830,4120
2015Q3,30340,30320,31140,32050,32570,33390,33290,33140,32540,30590,30010,30340,30030,29940,30980,32520,31670,32330,32710,33990,35180,34780,35390,36050,35620,34800,32970,31820,30780,29400,29280,28760,28700,28390,27990,27670,27210,26560,26830,27150,27770,29030,29680,31310,31840,30990,31260,30850,30300,30190,30370,31190,31710,31610,30930,29960,29180,28070,27380,26880,25710,25280,24150,24020,23480,22970,23020,22540,22680,19450,17840,16520,14730,15440,15030,13890,12080,11170,10070,9360,8570,7990,7020,6720,6440,5540,4870,4120,3520,2850,2300,1740,1370,990,770,1370,28840,28520,29560,30480,30870,31720,31060,31440,30830,29330,28700,28770,28410,28570,29810,30390,30150,30620,31020,31180,31950,31660,32330,32870,33640,33420,32150,32270,31270,30790,30700,30450,30320,29970,29560,29350,29200,28610,28910,28760,30220,31220,32560,33750,34690,33730,33610,32980,32510,31860,32100,32850,33980,33490,33130,31620,30790,29600,28930,28150,27460,26490,25660,25060,24260,24300,23530,23580,23690,20410,19110,17480,15750,16670,16460,15330,13730,12850,11850,11010,9900,9570,9270,8510,8320,7830,6970,6190,5640,4900,4240,3630,2790,2420,1790,4120
2015Q4,30350,30510,30700,32460,32370,33350,33360,33370,32960,30900,30280,30280,30210,29860,30730,32520,31850,31920,32610,33960,35160,34910,35550,36270,36080,35720,33880,32540,31470,30310,29590,29190,29100,29040,28190,27970,27650,26880,26720,27410,27650,28890,29640,31240,31820,31400,31280,31200,30410,30310,30460,30980,31750,31850,31090,30370,29110,28540,27430,27290,25900,25460,24250,24120,23630,23060,23040,22640,22510,20720,18060,16660,15140,14990,15050,14120,12460,11220,10300,9510,8530,8140,7090,6740,6310,5710,4920,4130,3580,2890,2340,1790,1390,1000,770,1440,28790,28570,29280,31020,30610,31590,31230,31430,31220,29750,28850,28680,28610,28340,29660,30520,30410,30130,30960,31250,31750,31840,32300,33050,33720,34080,33180,32680,32170,31190,31120,30940,30590,30600,29550,29720,29400,29030,28850,29020,29660,31090,32280,33600,34440,34170,33600,33430,32500,31900,31990,33020,33720,33740,33090,32300,30800,29960,29160,28390,27580,26710,25790,25410,24170,24560,23520,23570,23600,21530,19410,17710,16110,16260,16450,15620,14060,12890,12120,11200,9990,9680,9120,8570,8240,7850,7020,6350,5480,4960,4270,3610,2860,2360,1840,4220
2016Q1,30450,30830,30510,32300,32380,33300,33410,33550,33200,31660,30320,30460,30270,30260,30520,32370,32500,32100,32880,33710,35260,35450,35670,36390,36900,36500,34740,33260,32300,30900,30090,29520,29460,29500,28560,28430,28010,27140,26980,27500,27550,28860,29630,31040,31880,31670,31470,31510,30670,30290,30660,30710,31650,31870,31480,30460,29510,28720,27800,27120,26260,25510,24600,24190,23670,23160,23030,22620,22460,21580,18410,16790,15780,14460,15150,14430,12660,11290,10520,9490,8660,8130,7240,6650,6290,5840,4950,4200,3580,2980,2390,1820,1420,1020,810,1480,28890,28700,29070,30860,30710,31520,31690,31080,31650,30140,29110,28750,29030,28420,29370,30730,30880,30100,31220,31240,32030,32140,32220,33310,33870,34910,33780,33000,33270,31550,31450,31430,30780,30890,29990,29870,29690,29290,28980,29200,29350,31040,32170,33430,34300,34430,33720,33570,32650,32210,31990,32590,33440,34150,33300,32430,31110,30260,29420,28500,27740,27000,25980,25560,24540,24220,23780,23450,23490,22690,19480,17930,16660,15680,16670,15900,14100,13290,12110,11200,10220,9700,9080,8680,8110,7880,7130,6330,5560,4980,4310,3690,2880,2400,1890,4300
2016Q2,30610,30650,30920,31970,32460,32990,33630,33510,33360,32240,30710,30300,30450,30500,30430,31970,32770,32150,32900,33640,35250,35630,35470,36570,36820,36740,35490,33600,32600,31620,30500,29760,29910,29590,28960,28680,28100,27720,27080,27580,27730,28500,29640,30820,31930,32060,31460,31490,31030,30360,30440,30700,31560,31810,31700,30710,29730,29250,27750,27260,26540,25640,24930,24090,23780,23280,22960,22650,22440,22160,18500,17190,16260,14100,15210,14520,13120,11370,10560,9650,8730,8080,7370,6610,6250,5910,4890,4320,3610,3010,2340,1920,1400,1080,800,1510,28790,28900,29060,30460,30880,31400,31990,31080,31560,30590,29430,28830,29080,28640,29200,30490,30940,30340,30960,31530,31800,32260,32150,33150,33860,34770,34330,33250,33430,32000,31640,31760,31270,30900,30520,29850,29740,29740,28910,29270,29240,30750,32070,32950,34330,34850,33560,33560,33030,32510,31890,32330,33280,33960,33550,32800,31300,30770,29450,28700,27930,27220,26400,25420,24830,24050,24090,23280,23510,23170,19550,18370,17180,15210,16740,16050,14640,13180,12220,11340,10420,9630,9150,8690,8090,7850,7160,6360,5620,4990,4240,3740,2970,2360,1920,4390
