death_date,death_weekday,death_week_ending,age_elderly,deaths,deaths_per_100k,deaths_mean7,deaths_per_100k_mean7
2022-09-23,Friday,2022-09-25,70-79,1,0.2659,0.8571,0.2279
2022-09-23,Friday,2022-09-25,80+,1,0.5088,2.2857,1.1631
2022-09-22,Thursday,2022-09-25,<60,0,0,0.1429,0.0038
2022-09-22,Thursday,2022-09-25,60-69,0,0,0.1429,0.0254
2022-09-22,Thursday,2022-09-25,70-79,0,0,1.1429,0.3039
2022-09-22,Thursday,2022-09-25,80+,2,1.0177,2.2857,1.1631
2022-09-21,Wednesday,2022-09-25,<60,0,0,0.1429,0.0038
2022-09-21,Wednesday,2022-09-25,60-69,0,0,0.1429,0.0254
2022-09-21,Wednesday,2022-09-25,70-79,2,0.5317,1.1429,0.3039
2022-09-21,Wednesday,2022-09-25,80+,4,2.0354,2.4286,1.2358
2022-09-20,Tuesday,2022-09-25,<60,1,0.0265,0.1429,0.0038
2022-09-20,Tuesday,2022-09-25,60-69,0,0,0.2857,0.0509
2022-09-20,Tuesday,2022-09-25,70-79,3,0.7976,0.8571,0.2279
2022-09-20,Tuesday,2022-09-25,80+,4,2.0354,2.2857,1.1631
2022-09-19,Monday,2022-09-25,<60,0,0,0,0
2022-09-19,Monday,2022-09-25,60-69,1,0.1781,0.2857,0.0509
2022-09-19,Monday,2022-09-25,70-79,0,0,0.5714,0.1519
2022-09-19,Monday,2022-09-25,80+,2,1.0177,2,1.0177
2022-09-18,Sunday,2022-09-18,<60,0,0,0,0
2022-09-18,Sunday,2022-09-18,60-69,0,0,0.1429,0.0254
2022-09-18,Sunday,2022-09-18,70-79,0,0,0.5714,0.1519
2022-09-18,Sunday,2022-09-18,80+,1,0.5088,2.1429,1.0904
2022-09-17,Saturday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-17,Saturday,2022-09-18,60-69,0,0,0.1429,0.0254
2022-09-17,Saturday,2022-09-18,70-79,0,0,0.5714,0.1519
2022-09-17,Saturday,2022-09-18,80+,2,1.0177,3.1429,1.5992
2022-09-16,Friday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-16,Friday,2022-09-18,60-69,0,0,0.4286,0.0763
2022-09-16,Friday,2022-09-18,70-79,3,0.7976,0.5714,0.1519
2022-09-16,Friday,2022-09-18,80+,1,0.5088,3.2857,1.6719
2022-09-15,Thursday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-15,Thursday,2022-09-18,60-69,0,0,0.5714,0.1018
2022-09-15,Thursday,2022-09-18,70-79,0,0,0.1429,0.038
2022-09-15,Thursday,2022-09-18,80+,3,1.5265,3.8571,1.9627
2022-09-14,Wednesday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-14,Wednesday,2022-09-18,60-69,1,0.1781,0.5714,0.1018
2022-09-14,Wednesday,2022-09-18,70-79,0,0,0.1429,0.038
2022-09-14,Wednesday,2022-09-18,80+,3,1.5265,4.1429,2.1081
2022-09-13,Tuesday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-13,Tuesday,2022-09-18,60-69,0,0,0.4286,0.0763
2022-09-13,Tuesday,2022-09-18,70-79,1,0.2659,0.1429,0.038
2022-09-13,Tuesday,2022-09-18,80+,2,1.0177,4.4286,2.2535
2022-09-12,Monday,2022-09-18,<60,0,0,0.1429,0.0038
2022-09-12,Monday,2022-09-18,60-69,0,0,0.4286,0.0763
2022-09-12,Monday,2022-09-18,70-79,0,0,0,0
2022-09-12,Monday,2022-09-18,80+,3,1.5265,5.2857,2.6896
2022-09-11,Sunday,2022-09-11,<60,1,0.0265,0.1429,0.0038
2022-09-11,Sunday,2022-09-11,60-69,0,0,0.4286,0.0763
2022-09-11,Sunday,2022-09-11,70-79,0,0,0.1429,0.038
2022-09-11,Sunday,2022-09-11,80+,8,4.0708,5.2857,2.6896
2022-09-10,Saturday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-10,Saturday,2022-09-11,60-69,2,0.3562,0.4286,0.0763
2022-09-10,Saturday,2022-09-11,70-79,0,0,0.2857,0.076
2022-09-10,Saturday,2022-09-11,80+,3,1.5265,4.8571,2.4715
2022-09-09,Friday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-09,Friday,2022-09-11,60-69,1,0.1781,0.1429,0.0254
2022-09-09,Friday,2022-09-11,70-79,0,0,0.5714,0.1519
2022-09-09,Friday,2022-09-11,80+,5,2.5442,5.2857,2.6896
2022-09-08,Thursday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-08,Thursday,2022-09-11,60-69,0,0,0,0
2022-09-08,Thursday,2022-09-11,70-79,0,0,1.1429,0.3039
2022-09-08,Thursday,2022-09-11,80+,5,2.5442,5.4286,2.7623
2022-09-07,Wednesday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-07,Wednesday,2022-09-11,60-69,0,0,0.1429,0.0254
2022-09-07,Wednesday,2022-09-11,70-79,0,0,1.2857,0.3418
2022-09-07,Wednesday,2022-09-11,80+,5,2.5442,5.5714,2.835
2022-09-06,Tuesday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-06,Tuesday,2022-09-11,60-69,0,0,0.2857,0.0509
2022-09-06,Tuesday,2022-09-11,70-79,0,0,1.4286,0.3798
2022-09-06,Tuesday,2022-09-11,80+,8,4.0708,5.5714,2.835
2022-09-05,Monday,2022-09-11,<60,0,0,0.1429,0.0038
2022-09-05,Monday,2022-09-11,60-69,0,0,0.2857,0.0509
2022-09-05,Monday,2022-09-11,70-79,1,0.2659,1.7143,0.4558
2022-09-05,Monday,2022-09-11,80+,3,1.5265,5,2.5442
2022-09-04,Sunday,2022-09-04,<60,1,0.0265,0.1429,0.0038
2022-09-04,Sunday,2022-09-04,60-69,0,0,0.2857,0.0509
2022-09-04,Sunday,2022-09-04,70-79,1,0.2659,2,0.5317
2022-09-04,Sunday,2022-09-04,80+,5,2.5442,5.5714,2.835
2022-09-03,Saturday,2022-09-04,<60,0,0,0,0
2022-09-03,Saturday,2022-09-04,60-69,0,0,0.2857,0.0509
2022-09-03,Saturday,2022-09-04,70-79,2,0.5317,2,0.5317
2022-09-03,Saturday,2022-09-04,80+,6,3.0531,5.7143,2.9077
2022-09-02,Friday,2022-09-04,<60,0,0,0.1429,0.0038
2022-09-02,Friday,2022-09-04,60-69,0,0,0.4286,0.0763
2022-09-02,Friday,2022-09-04,70-79,4,1.0635,1.8571,0.4938
2022-09-02,Friday,2022-09-04,80+,6,3.0531,5.4286,2.7623
2022-09-01,Thursday,2022-09-04,<60,0,0,0.5714,0.0151
2022-09-01,Thursday,2022-09-04,60-69,1,0.1781,0.4286,0.0763
2022-09-01,Thursday,2022-09-04,70-79,1,0.2659,1.2857,0.3418
2022-09-01,Thursday,2022-09-04,80+,6,3.0531,5.5714,2.835
2022-08-31,Wednesday,2022-09-04,<60,0,0,1,0.0265
2022-08-31,Wednesday,2022-09-04,60-69,1,0.1781,0.4286,0.0763
2022-08-31,Wednesday,2022-09-04,70-79,1,0.2659,1.4286,0.3798
2022-08-31,Wednesday,2022-09-04,80+,5,2.5442,5.1429,2.6169
2022-08-30,Tuesday,2022-09-04,<60,0,0,1,0.0265
2022-08-30,Tuesday,2022-09-04,60-69,0,0,0.5714,0.1018
2022-08-30,Tuesday,2022-09-04,70-79,2,0.5317,1.4286,0.3798
2022-08-30,Tuesday,2022-09-04,80+,4,2.0354,5.1429,2.6169
2022-08-29,Monday,2022-09-04,<60,0,0,1,0.0265
2022-08-29,Monday,2022-09-04,60-69,0,0,0.5714,0.1018
2022-08-29,Monday,2022-09-04,70-79,3,0.7976,1.5714,0.4178
2022-08-29,Monday,2022-09-04,80+,7,3.5619,5.5714,2.835
2022-08-28,Sunday,2022-08-28,<60,0,0,1.1429,0.0302
2022-08-28,Sunday,2022-08-28,60-69,0,0,0.8571,0.1526
2022-08-28,Sunday,2022-08-28,70-79,1,0.2659,1.7143,0.4558
2022-08-28,Sunday,2022-08-28,80+,6,3.0531,4.7143,2.3988
2022-08-27,Saturday,2022-08-28,<60,1,0.0265,1.2857,0.034
2022-08-27,Saturday,2022-08-28,60-69,1,0.1781,1.2857,0.229
2022-08-27,Saturday,2022-08-28,70-79,1,0.2659,1.8571,0.4938
2022-08-27,Saturday,2022-08-28,80+,4,2.0354,4.5714,2.3262
2022-08-26,Friday,2022-08-28,<60,3,0.0794,1.1429,0.0302
2022-08-26,Friday,2022-08-28,60-69,0,0,1.1429,0.2035
2022-08-26,Friday,2022-08-28,70-79,0,0,1.7143,0.4558
2022-08-26,Friday,2022-08-28,80+,7,3.5619,5.5714,2.835
2022-08-25,Thursday,2022-08-28,<60,3,0.0794,0.7143,0.0189
2022-08-25,Thursday,2022-08-28,60-69,1,0.1781,1.1429,0.2035
2022-08-25,Thursday,2022-08-28,70-79,2,0.5317,2,0.5317
2022-08-25,Thursday,2022-08-28,80+,3,1.5265,5.4286,2.7623
2022-08-24,Wednesday,2022-08-28,<60,0,0,0.4286,0.0113
2022-08-24,Wednesday,2022-08-28,60-69,2,0.3562,1.2857,0.229
2022-08-24,Wednesday,2022-08-28,70-79,1,0.2659,1.7143,0.4558
2022-08-24,Wednesday,2022-08-28,80+,5,2.5442,6,3.0531
2022-08-23,Tuesday,2022-08-28,<60,0,0,0.4286,0.0113
2022-08-23,Tuesday,2022-08-28,60-69,0,0,1.5714,0.2798
2022-08-23,Tuesday,2022-08-28,70-79,3,0.7976,1.5714,0.4178
2022-08-23,Tuesday,2022-08-28,80+,7,3.5619,6.4286,3.2712
2022-08-22,Monday,2022-08-28,<60,1,0.0265,0.4286,0.0113
2022-08-22,Monday,2022-08-28,60-69,2,0.3562,1.7143,0.3053
2022-08-22,Monday,2022-08-28,70-79,4,1.0635,1.5714,0.4178
2022-08-22,Monday,2022-08-28,80+,1,0.5088,7.1429,3.6346
2022-08-21,Sunday,2022-08-21,<60,1,0.0265,0.2857,0.0076
2022-08-21,Sunday,2022-08-21,60-69,3,0.5343,1.5714,0.2798
2022-08-21,Sunday,2022-08-21,70-79,2,0.5317,1.2857,0.3418
2022-08-21,Sunday,2022-08-21,80+,5,2.5442,8.2857,4.2162
2022-08-20,Saturday,2022-08-21,<60,0,0,0.1429,0.0038
2022-08-20,Saturday,2022-08-21,60-69,0,0,1.4286,0.2544
2022-08-20,Saturday,2022-08-21,70-79,0,0,1.5714,0.4178
2022-08-20,Saturday,2022-08-21,80+,11,5.5973,8.8571,4.5069
2022-08-19,Friday,2022-08-21,<60,0,0,0.2857,0.0076
2022-08-19,Friday,2022-08-21,60-69,0,0,1.8571,0.3307
2022-08-19,Friday,2022-08-21,70-79,2,0.5317,2.1429,0.5697
2022-08-19,Friday,2022-08-21,80+,6,3.0531,8.7143,4.4342
2022-08-18,Thursday,2022-08-21,<60,1,0.0265,0.2857,0.0076
2022-08-18,Thursday,2022-08-21,60-69,2,0.3562,1.8571,0.3307
2022-08-18,Thursday,2022-08-21,70-79,0,0,3,0.7976
2022-08-18,Thursday,2022-08-21,80+,7,3.5619,9,4.5796
2022-08-17,Wednesday,2022-08-21,<60,0,0,0.1429,0.0038
2022-08-17,Wednesday,2022-08-21,60-69,4,0.7123,1.7143,0.3053
2022-08-17,Wednesday,2022-08-21,70-79,0,0,3.5714,0.9495
2022-08-17,Wednesday,2022-08-21,80+,8,4.0708,9.1429,4.6523
2022-08-16,Tuesday,2022-08-21,<60,0,0,0.1429,0.0038
2022-08-16,Tuesday,2022-08-21,60-69,1,0.1781,1.2857,0.229
2022-08-16,Tuesday,2022-08-21,70-79,3,0.7976,3.8571,1.0255
2022-08-16,Tuesday,2022-08-21,80+,12,6.1062,9.8571,5.0158
2022-08-15,Monday,2022-08-21,<60,0,0,0.1429,0.0038
2022-08-15,Monday,2022-08-21,60-69,1,0.1781,1.2857,0.229
2022-08-15,Monday,2022-08-21,70-79,2,0.5317,3.8571,1.0255
2022-08-15,Monday,2022-08-21,80+,9,4.5796,9.5714,4.8704
2022-08-14,Sunday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-14,Sunday,2022-08-14,60-69,2,0.3562,1.2857,0.229
2022-08-14,Sunday,2022-08-14,70-79,4,1.0635,4.1429,1.1015
2022-08-14,Sunday,2022-08-14,80+,9,4.5796,9.8571,5.0158
2022-08-13,Saturday,2022-08-14,<60,1,0.0265,0.1429,0.0038
2022-08-13,Saturday,2022-08-14,60-69,3,0.5343,1.1429,0.2035
2022-08-13,Saturday,2022-08-14,70-79,4,1.0635,4.1429,1.1015
2022-08-13,Saturday,2022-08-14,80+,10,5.0885,10,5.0885
2022-08-12,Friday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-12,Friday,2022-08-14,60-69,0,0,0.8571,0.1526
2022-08-12,Friday,2022-08-14,70-79,8,2.127,4.4286,1.1774
2022-08-12,Friday,2022-08-14,80+,8,4.0708,10.1429,5.1612
2022-08-11,Thursday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-11,Thursday,2022-08-14,60-69,1,0.1781,1.2857,0.229
2022-08-11,Thursday,2022-08-14,70-79,4,1.0635,3.7143,0.9875
2022-08-11,Thursday,2022-08-14,80+,8,4.0708,10,5.0885
2022-08-10,Wednesday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-10,Wednesday,2022-08-14,60-69,1,0.1781,1.2857,0.229
2022-08-10,Wednesday,2022-08-14,70-79,2,0.5317,3.4286,0.9116
2022-08-10,Wednesday,2022-08-14,80+,13,6.615,11,5.5973
2022-08-09,Tuesday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-09,Tuesday,2022-08-14,60-69,1,0.1781,1.1429,0.2035
2022-08-09,Tuesday,2022-08-14,70-79,3,0.7976,3.7143,0.9875
2022-08-09,Tuesday,2022-08-14,80+,10,5.0885,10.1429,5.1612
2022-08-08,Monday,2022-08-14,<60,0,0,0.1429,0.0038
2022-08-08,Monday,2022-08-14,60-69,1,0.1781,1.2857,0.229
2022-08-08,Monday,2022-08-14,70-79,4,1.0635,4.4286,1.1774
2022-08-08,Monday,2022-08-14,80+,11,5.5973,10.7143,5.4519
2022-08-07,Sunday,2022-08-07,<60,0,0,0.1429,0.0038
2022-08-07,Sunday,2022-08-07,60-69,1,0.1781,1.2857,0.229
2022-08-07,Sunday,2022-08-07,70-79,4,1.0635,4.7143,1.2534
2022-08-07,Sunday,2022-08-07,80+,10,5.0885,11.7143,5.9608
2022-08-06,Saturday,2022-08-07,<60,1,0.0265,0.4286,0.0113
2022-08-06,Saturday,2022-08-07,60-69,1,0.1781,1.2857,0.229
2022-08-06,Saturday,2022-08-07,70-79,6,1.5952,4.7143,1.2534
2022-08-06,Saturday,2022-08-07,80+,11,5.5973,13.7143,6.9785
2022-08-05,Friday,2022-08-07,<60,0,0,0.4286,0.0113
2022-08-05,Friday,2022-08-07,60-69,3,0.5343,1.2857,0.229
2022-08-05,Friday,2022-08-07,70-79,3,0.7976,4.4286,1.1774
2022-08-05,Friday,2022-08-07,80+,7,3.5619,14.7143,7.4873
2022-08-04,Thursday,2022-08-07,<60,0,0,0.4286,0.0113
2022-08-04,Thursday,2022-08-07,60-69,1,0.1781,1,0.1781
2022-08-04,Thursday,2022-08-07,70-79,2,0.5317,4.5714,1.2154
2022-08-04,Thursday,2022-08-07,80+,15,7.6327,15.4286,7.8508
2022-08-03,Wednesday,2022-08-07,<60,0,0,0.7143,0.0189
2022-08-03,Wednesday,2022-08-07,60-69,0,0,1,0.1781
2022-08-03,Wednesday,2022-08-07,70-79,4,1.0635,5.1429,1.3673
2022-08-03,Wednesday,2022-08-07,80+,7,3.5619,17.5714,8.9412
2022-08-02,Tuesday,2022-08-07,<60,0,0,0.8571,0.0227
2022-08-02,Tuesday,2022-08-07,60-69,2,0.3562,1.2857,0.229
2022-08-02,Tuesday,2022-08-07,70-79,8,2.127,4.5714,1.2154
2022-08-02,Tuesday,2022-08-07,80+,14,7.1238,19.1429,9.7408
2022-08-01,Monday,2022-08-07,<60,0,0,1,0.0265
2022-08-01,Monday,2022-08-07,60-69,1,0.1781,1.1429,0.2035
2022-08-01,Monday,2022-08-07,70-79,6,1.5952,3.5714,0.9495
2022-08-01,Monday,2022-08-07,80+,18,9.1592,20.7143,10.5404
2022-07-31,Sunday,2022-07-31,<60,2,0.0529,1.2857,0.034
2022-07-31,Sunday,2022-07-31,60-69,1,0.1781,1.1429,0.2035
2022-07-31,Sunday,2022-07-31,70-79,4,1.0635,3.5714,0.9495
2022-07-31,Sunday,2022-07-31,80+,24,12.2123,20.5714,10.4677
2022-07-30,Saturday,2022-07-31,<60,1,0.0265,1,0.0265
2022-07-30,Saturday,2022-07-31,60-69,1,0.1781,1,0.1781
2022-07-30,Saturday,2022-07-31,70-79,4,1.0635,3.8571,1.0255
2022-07-30,Saturday,2022-07-31,80+,18,9.1592,19.4286,9.8862
2022-07-29,Friday,2022-07-31,<60,0,0,0.8571,0.0227
2022-07-29,Friday,2022-07-31,60-69,1,0.1781,0.8571,0.1526
2022-07-29,Friday,2022-07-31,70-79,4,1.0635,3.8571,1.0255
2022-07-29,Friday,2022-07-31,80+,12,6.1062,19.4286,9.8862
2022-07-28,Thursday,2022-07-31,<60,2,0.0529,1,0.0265
2022-07-28,Thursday,2022-07-31,60-69,1,0.1781,0.8571,0.1526
2022-07-28,Thursday,2022-07-31,70-79,6,1.5952,3.7143,0.9875
2022-07-28,Thursday,2022-07-31,80+,30,15.2654,19.8571,10.1042
2022-07-27,Wednesday,2022-07-31,<60,1,0.0265,0.7143,0.0189
2022-07-27,Wednesday,2022-07-31,60-69,2,0.3562,0.7143,0.1272
2022-07-27,Wednesday,2022-07-31,70-79,0,0,3,0.7976
2022-07-27,Wednesday,2022-07-31,80+,18,9.1592,17.5714,8.9412
2022-07-26,Tuesday,2022-07-31,<60,1,0.0265,0.5714,0.0151
2022-07-26,Tuesday,2022-07-31,60-69,1,0.1781,0.5714,0.1018
2022-07-26,Tuesday,2022-07-31,70-79,1,0.2659,3.5714,0.9495
2022-07-26,Tuesday,2022-07-31,80+,25,12.7212,17.4286,8.8685
2022-07-25,Monday,2022-07-31,<60,2,0.0529,0.5714,0.0151
2022-07-25,Monday,2022-07-31,60-69,1,0.1781,0.4286,0.0763
2022-07-25,Monday,2022-07-31,70-79,6,1.5952,4,1.0635
2022-07-25,Monday,2022-07-31,80+,17,8.6504,15.7143,7.9962
2022-07-24,Sunday,2022-07-24,<60,0,0,0.4286,0.0113
2022-07-24,Sunday,2022-07-24,60-69,0,0,0.7143,0.1272
2022-07-24,Sunday,2022-07-24,70-79,6,1.5952,3.7143,0.9875
2022-07-24,Sunday,2022-07-24,80+,16,8.1415,15.2857,7.7781
2022-07-23,Saturday,2022-07-24,<60,0,0,0.4286,0.0113
2022-07-23,Saturday,2022-07-24,60-69,0,0,0.8571,0.1526
2022-07-23,Saturday,2022-07-24,70-79,4,1.0635,3.2857,0.8736
2022-07-23,Saturday,2022-07-24,80+,18,9.1592,14.5714,7.4146
2022-07-22,Friday,2022-07-24,<60,1,0.0265,0.7143,0.0189
2022-07-22,Friday,2022-07-24,60-69,1,0.1781,1.1429,0.2035
2022-07-22,Friday,2022-07-24,70-79,3,0.7976,3.4286,0.9116
2022-07-22,Friday,2022-07-24,80+,15,7.6327,14.8571,7.56
2022-07-21,Thursday,2022-07-24,<60,0,0,0.5714,0.0151
2022-07-21,Thursday,2022-07-24,60-69,0,0,1.1429,0.2035
2022-07-21,Thursday,2022-07-24,70-79,1,0.2659,3.4286,0.9116
2022-07-21,Thursday,2022-07-24,80+,14,7.1238,14.4286,7.3419
2022-07-20,Wednesday,2022-07-24,<60,0,0,0.5714,0.0151
2022-07-20,Wednesday,2022-07-24,60-69,1,0.1781,1.1429,0.2035
2022-07-20,Wednesday,2022-07-24,70-79,4,1.0635,3.2857,0.8736
2022-07-20,Wednesday,2022-07-24,80+,17,8.6504,14.5714,7.4146
2022-07-19,Tuesday,2022-07-24,<60,1,0.0265,0.5714,0.0151
2022-07-19,Tuesday,2022-07-24,60-69,0,0,1.1429,0.2035
2022-07-19,Tuesday,2022-07-24,70-79,4,1.0635,3.4286,0.9116
2022-07-19,Tuesday,2022-07-24,80+,13,6.615,14,7.1238
2022-07-18,Monday,2022-07-24,<60,1,0.0265,0.7143,0.0189
2022-07-18,Monday,2022-07-24,60-69,3,0.5343,1.2857,0.229
2022-07-18,Monday,2022-07-24,70-79,4,1.0635,3.2857,0.8736
2022-07-18,Monday,2022-07-24,80+,14,7.1238,14.2857,7.2692
2022-07-17,Sunday,2022-07-17,<60,0,0,0.5714,0.0151
2022-07-17,Sunday,2022-07-17,60-69,1,0.1781,1.1429,0.2035
2022-07-17,Sunday,2022-07-17,70-79,3,0.7976,3,0.7976
2022-07-17,Sunday,2022-07-17,80+,11,5.5973,14.8571,7.56
2022-07-16,Saturday,2022-07-17,<60,2,0.0529,0.5714,0.0151
2022-07-16,Saturday,2022-07-17,60-69,2,0.3562,1.1429,0.2035
2022-07-16,Saturday,2022-07-17,70-79,5,1.3294,3,0.7976
2022-07-16,Saturday,2022-07-17,80+,20,10.1769,15.2857,7.7781
2022-07-15,Friday,2022-07-17,<60,0,0,0.5714,0.0151
2022-07-15,Friday,2022-07-17,60-69,1,0.1781,0.8571,0.1526
2022-07-15,Friday,2022-07-17,70-79,3,0.7976,2.8571,0.7596
2022-07-15,Friday,2022-07-17,80+,12,6.1062,13.2857,6.7604
2022-07-14,Thursday,2022-07-17,<60,0,0,0.7143,0.0189
2022-07-14,Thursday,2022-07-17,60-69,0,0,0.8571,0.1526
2022-07-14,Thursday,2022-07-17,70-79,0,0,3.1429,0.8356
2022-07-14,Thursday,2022-07-17,80+,15,7.6327,13.7143,6.9785
2022-07-13,Wednesday,2022-07-17,<60,0,0,1,0.0265
2022-07-13,Wednesday,2022-07-17,60-69,1,0.1781,1,0.1781
2022-07-13,Wednesday,2022-07-17,70-79,5,1.3294,3.1429,0.8356
2022-07-13,Wednesday,2022-07-17,80+,13,6.615,13.2857,6.7604
2022-07-12,Tuesday,2022-07-17,<60,2,0.0529,1,0.0265
2022-07-12,Tuesday,2022-07-17,60-69,1,0.1781,0.8571,0.1526
2022-07-12,Tuesday,2022-07-17,70-79,3,0.7976,2.7143,0.7217
2022-07-12,Tuesday,2022-07-17,80+,15,7.6327,12.7143,6.4696
2022-07-11,Monday,2022-07-17,<60,0,0,0.7143,0.0189
2022-07-11,Monday,2022-07-17,60-69,2,0.3562,0.7143,0.1272
2022-07-11,Monday,2022-07-17,70-79,2,0.5317,2.7143,0.7217
2022-07-11,Monday,2022-07-17,80+,18,9.1592,11.1429,5.67
2022-07-10,Sunday,2022-07-10,<60,0,0,0.7143,0.0189
2022-07-10,Sunday,2022-07-10,60-69,1,0.1781,0.5714,0.1018
2022-07-10,Sunday,2022-07-10,70-79,3,0.7976,2.7143,0.7217
2022-07-10,Sunday,2022-07-10,80+,14,7.1238,9.8571,5.0158
2022-07-09,Saturday,2022-07-10,<60,2,0.0529,0.7143,0.0189
2022-07-09,Saturday,2022-07-10,60-69,0,0,0.4286,0.0763
2022-07-09,Saturday,2022-07-10,70-79,4,1.0635,2.4286,0.6457
2022-07-09,Saturday,2022-07-10,80+,6,3.0531,9.7143,4.9431
2022-07-08,Friday,2022-07-10,<60,1,0.0265,0.4286,0.0113
2022-07-08,Friday,2022-07-10,60-69,1,0.1781,0.5714,0.1018
2022-07-08,Friday,2022-07-10,70-79,5,1.3294,2.2857,0.6077
2022-07-08,Friday,2022-07-10,80+,15,7.6327,9.7143,4.9431
2022-07-07,Thursday,2022-07-10,<60,2,0.0529,0.2857,0.0076
2022-07-07,Thursday,2022-07-10,60-69,1,0.1781,0.4286,0.0763
2022-07-07,Thursday,2022-07-10,70-79,0,0,2,0.5317
2022-07-07,Thursday,2022-07-10,80+,12,6.1062,8.8571,4.5069
2022-07-06,Wednesday,2022-07-10,<60,0,0,0,0
2022-07-06,Wednesday,2022-07-10,60-69,0,0,0.5714,0.1018
2022-07-06,Wednesday,2022-07-10,70-79,2,0.5317,2.1429,0.5697
2022-07-06,Wednesday,2022-07-10,80+,9,4.5796,8.7143,4.4342
2022-07-05,Tuesday,2022-07-10,<60,0,0,0.1429,0.0038
2022-07-05,Tuesday,2022-07-10,60-69,0,0,0.7143,0.1272
2022-07-05,Tuesday,2022-07-10,70-79,3,0.7976,1.8571,0.4938
2022-07-05,Tuesday,2022-07-10,80+,4,2.0354,8.5714,4.3615
2022-07-04,Monday,2022-07-10,<60,0,0,0.1429,0.0038
2022-07-04,Monday,2022-07-10,60-69,1,0.1781,0.7143,0.1272
2022-07-04,Monday,2022-07-10,70-79,2,0.5317,2,0.5317
2022-07-04,Monday,2022-07-10,80+,9,4.5796,9.1429,4.6523
2022-07-03,Sunday,2022-07-03,<60,0,0,0.2857,0.0076
2022-07-03,Sunday,2022-07-03,60-69,0,0,0.5714,0.1018
2022-07-03,Sunday,2022-07-03,70-79,1,0.2659,1.7143,0.4558
2022-07-03,Sunday,2022-07-03,80+,13,6.615,8.7143,4.4342
2022-07-02,Saturday,2022-07-03,<60,0,0,0.2857,0.0076
2022-07-02,Saturday,2022-07-03,60-69,1,0.1781,0.7143,0.1272
2022-07-02,Saturday,2022-07-03,70-79,3,0.7976,2.2857,0.6077
2022-07-02,Saturday,2022-07-03,80+,6,3.0531,8.4286,4.2888
2022-07-01,Friday,2022-07-03,<60,0,0,0.4286,0.0113
2022-07-01,Friday,2022-07-03,60-69,0,0,0.7143,0.1272
2022-07-01,Friday,2022-07-03,70-79,3,0.7976,2.4286,0.6457
2022-07-01,Friday,2022-07-03,80+,9,4.5796,8,4.0708
2022-06-30,Thursday,2022-07-03,<60,0,0,0.5714,0.0151
2022-06-30,Thursday,2022-07-03,60-69,2,0.3562,0.7143,0.1272
2022-06-30,Thursday,2022-07-03,70-79,1,0.2659,2.1429,0.5697
2022-06-30,Thursday,2022-07-03,80+,11,5.5973,7.5714,3.8527
2022-06-29,Wednesday,2022-07-03,<60,1,0.0265,0.7143,0.0189
2022-06-29,Wednesday,2022-07-03,60-69,1,0.1781,0.5714,0.1018
2022-06-29,Wednesday,2022-07-03,70-79,0,0,2.4286,0.6457
2022-06-29,Wednesday,2022-07-03,80+,8,4.0708,7.4286,3.78
2022-06-28,Tuesday,2022-07-03,<60,0,0,0.5714,0.0151
2022-06-28,Tuesday,2022-07-03,60-69,0,0,0.4286,0.0763
2022-06-28,Tuesday,2022-07-03,70-79,4,1.0635,2.4286,0.6457
2022-06-28,Tuesday,2022-07-03,80+,8,4.0708,7,3.5619
2022-06-27,Monday,2022-07-03,<60,1,0.0265,0.7143,0.0189
2022-06-27,Monday,2022-07-03,60-69,0,0,0.4286,0.0763
2022-06-27,Monday,2022-07-03,70-79,0,0,2.1429,0.5697
2022-06-27,Monday,2022-07-03,80+,6,3.0531,6.2857,3.1985
2022-06-26,Sunday,2022-06-26,<60,0,0,0.7143,0.0189
2022-06-26,Sunday,2022-06-26,60-69,1,0.1781,0.5714,0.1018
2022-06-26,Sunday,2022-06-26,70-79,5,1.3294,2.1429,0.5697
2022-06-26,Sunday,2022-06-26,80+,11,5.5973,7.7143,3.9254
2022-06-25,Saturday,2022-06-26,<60,1,0.0265,0.7143,0.0189
2022-06-25,Saturday,2022-06-26,60-69,1,0.1781,0.4286,0.0763
2022-06-25,Saturday,2022-06-26,70-79,4,1.0635,1.5714,0.4178
2022-06-25,Saturday,2022-06-26,80+,3,1.5265,7,3.5619
2022-06-24,Friday,2022-06-26,<60,1,0.0265,0.5714,0.0151
2022-06-24,Friday,2022-06-26,60-69,0,0,0.2857,0.0509
2022-06-24,Friday,2022-06-26,70-79,1,0.2659,1,0.2659
2022-06-24,Friday,2022-06-26,80+,6,3.0531,7.5714,3.8527
