year,sex,rounding,cnt,sim_lab
2020,male,n_rr3_85,16911,rounded
2020,male,n_rr3_86,16977,rounded
2020,male,n_rr3_87,16917,rounded
2020,male,n_rr3_88,16941,rounded
2020,male,n_rr3_89,16992,rounded
2020,male,n_rr3_9,16965,rounded
2020,male,n_rr3_90,16977,rounded
2020,male,n_rr3_91,16935,rounded
2020,male,n_rr3_92,16962,rounded
2020,male,n_rr3_93,16980,rounded
2020,male,n_rr3_94,16959,rounded
2020,male,n_rr3_95,16956,rounded
2020,male,n_rr3_96,16920,rounded
2020,male,n_rr3_97,16983,rounded
2020,male,n_rr3_98,16989,rounded
2020,male,n_rr3_99,16947,rounded
2020,male,raw_cnt,16944,unrounded
2021,female,n_rr3_1,16959,rounded
2021,female,n_rr3_10,16950,rounded
2021,female,n_rr3_100,16968,rounded
2021,female,n_rr3_11,16965,rounded
2021,female,n_rr3_12,16947,rounded
2021,female,n_rr3_13,16938,rounded
2021,female,n_rr3_14,16938,rounded
2021,female,n_rr3_15,16896,rounded
2021,female,n_rr3_16,16983,rounded
2021,female,n_rr3_17,16929,rounded
2021,female,n_rr3_18,17019,rounded
2021,female,n_rr3_19,16908,rounded
2021,female,n_rr3_2,16944,rounded
2021,female,n_rr3_20,16953,rounded
2021,female,n_rr3_21,16998,rounded
2021,female,n_rr3_22,16986,rounded
2021,female,n_rr3_23,16980,rounded
2021,female,n_rr3_24,16926,rounded
2021,female,n_rr3_25,16905,rounded
2021,female,n_rr3_26,16875,rounded
2021,female,n_rr3_27,16983,rounded
2021,female,n_rr3_28,16965,rounded
2021,female,n_rr3_29,16980,rounded
2021,female,n_rr3_3,16899,rounded
2021,female,n_rr3_30,16941,rounded
2021,female,n_rr3_31,16899,rounded
2021,female,n_rr3_32,17013,rounded
2021,female,n_rr3_33,16929,rounded
2021,female,n_rr3_34,17010,rounded
2021,female,n_rr3_35,16971,rounded
2021,female,n_rr3_36,16980,rounded
2021,female,n_rr3_37,16914,rounded
2021,female,n_rr3_38,16971,rounded
2021,female,n_rr3_39,16929,rounded
2021,female,n_rr3_4,16911,rounded
2021,female,n_rr3_40,16914,rounded
2021,female,n_rr3_41,16974,rounded
2021,female,n_rr3_42,16902,rounded
2021,female,n_rr3_43,16956,rounded
2021,female,n_rr3_44,16878,rounded
2021,female,n_rr3_45,16947,rounded
2021,female,n_rr3_46,16956,rounded
2021,female,n_rr3_47,16968,rounded
2021,female,n_rr3_48,16920,rounded
2021,female,n_rr3_49,16938,rounded
2021,female,n_rr3_5,16956,rounded
2021,female,n_rr3_50,16944,rounded
2021,female,n_rr3_51,16941,rounded
2021,female,n_rr3_52,16887,rounded
2021,female,n_rr3_53,16848,rounded
2021,female,n_rr3_54,16974,rounded
2021,female,n_rr3_55,16950,rounded
2021,female,n_rr3_56,16962,rounded
2021,female,n_rr3_57,17007,rounded
2021,female,n_rr3_58,16878,rounded
2021,female,n_rr3_59,16854,rounded
2021,female,n_rr3_6,16980,rounded
2021,female,n_rr3_60,16944,rounded
2021,female,n_rr3_61,16938,rounded
2021,female,n_rr3_62,16992,rounded
2021,female,n_rr3_63,16917,rounded
2021,female,n_rr3_64,16923,rounded
2021,female,n_rr3_65,16932,rounded
2021,female,n_rr3_66,16947,rounded
2021,female,n_rr3_67,16872,rounded
2021,female,n_rr3_68,16923,rounded
2021,female,n_rr3_69,17028,rounded
2021,female,n_rr3_7,16962,rounded
2021,female,n_rr3_70,16968,rounded
2021,female,n_rr3_71,16938,rounded
2021,female,n_rr3_72,16947,rounded
2021,female,n_rr3_73,16905,rounded
2021,female,n_rr3_74,16905,rounded
2021,female,n_rr3_75,16947,rounded
2021,female,n_rr3_76,16884,rounded
2021,female,n_rr3_77,16896,rounded
2021,female,n_rr3_78,16920,rounded
2021,female,n_rr3_79,16923,rounded
2021,female,n_rr3_8,16899,rounded
2021,female,n_rr3_80,16977,rounded
2021,female,n_rr3_81,16980,rounded
2021,female,n_rr3_82,16884,rounded
2021,female,n_rr3_83,16875,rounded
2021,female,n_rr3_84,16929,rounded
2021,female,n_rr3_85,16911,rounded
2021,female,n_rr3_86,16863,rounded
2021,female,n_rr3_87,16923,rounded
2021,female,n_rr3_88,16923,rounded
2021,female,n_rr3_89,16938,rounded
2021,female,n_rr3_9,16965,rounded
2021,female,n_rr3_90,16962,rounded
2021,female,n_rr3_91,16938,rounded
2021,female,n_rr3_92,16950,rounded
2021,female,n_rr3_93,16902,rounded
2021,female,n_rr3_94,16869,rounded
2021,female,n_rr3_95,16929,rounded
2021,female,n_rr3_96,16923,rounded
2021,female,n_rr3_97,17001,rounded
2021,female,n_rr3_98,16926,rounded
2021,female,n_rr3_99,16827,rounded
2021,female,raw_cnt,16942,unrounded
2021,male,n_rr3_1,18039,rounded
2021,male,n_rr3_10,18036,rounded
2021,male,n_rr3_100,18054,rounded
2021,male,n_rr3_11,18000,rounded
2021,male,n_rr3_12,18051,rounded
2021,male,n_rr3_13,17916,rounded
2021,male,n_rr3_14,18054,rounded
2021,male,n_rr3_15,18027,rounded
2021,male,n_rr3_16,18000,rounded
2021,male,n_rr3_17,17991,rounded
2021,male,n_rr3_18,18000,rounded
2021,male,n_rr3_19,18072,rounded
2021,male,n_rr3_2,18024,rounded
2021,male,n_rr3_20,18066,rounded
2021,male,n_rr3_21,18075,rounded
2021,male,n_rr3_22,18045,rounded
2021,male,n_rr3_23,18009,rounded
2021,male,n_rr3_24,18066,rounded
2021,male,n_rr3_25,18084,rounded
2021,male,n_rr3_26,18033,rounded
2021,male,n_rr3_27,18042,rounded
2021,male,n_rr3_28,18123,rounded
2021,male,n_rr3_29,18105,rounded
2021,male,n_rr3_3,18045,rounded
2021,male,n_rr3_30,18036,rounded
2021,male,n_rr3_31,17997,rounded
2021,male,n_rr3_32,18030,rounded
2021,male,n_rr3_33,18054,rounded
2021,male,n_rr3_34,17991,rounded
2021,male,n_rr3_35,18048,rounded
2021,male,n_rr3_36,18036,rounded
2021,male,n_rr3_37,18093,rounded
2021,male,n_rr3_38,18054,rounded
2021,male,n_rr3_39,18099,rounded
2021,male,n_rr3_4,18033,rounded
2021,male,n_rr3_40,17994,rounded
2021,male,n_rr3_41,17979,rounded
2021,male,n_rr3_42,18063,rounded
2021,male,n_rr3_43,17967,rounded
2021,male,n_rr3_44,17961,rounded
2021,male,n_rr3_45,18102,rounded
2021,male,n_rr3_46,18072,rounded
2021,male,n_rr3_47,17982,rounded
2021,male,n_rr3_48,18021,rounded
2021,male,n_rr3_49,18018,rounded
2021,male,n_rr3_5,18018,rounded
2021,male,n_rr3_50,18024,rounded
2021,male,n_rr3_51,18084,rounded
2021,male,n_rr3_52,17982,rounded
2021,male,n_rr3_53,18012,rounded
2021,male,n_rr3_54,18060,rounded
2021,male,n_rr3_55,18000,rounded
2021,male,n_rr3_56,18027,rounded
2021,male,n_rr3_57,18069,rounded
2021,male,n_rr3_58,18090,rounded
2021,male,n_rr3_59,18009,rounded
2021,male,n_rr3_6,18033,rounded
2021,male,n_rr3_60,18078,rounded
2021,male,n_rr3_61,18012,rounded
2021,male,n_rr3_62,18021,rounded
2021,male,n_rr3_63,18003,rounded
2021,male,n_rr3_64,18069,rounded
2021,male,n_rr3_65,18021,rounded
2021,male,n_rr3_66,18087,rounded
2021,male,n_rr3_67,18027,rounded
2021,male,n_rr3_68,18003,rounded
2021,male,n_rr3_69,18057,rounded
2021,male,n_rr3_7,18027,rounded
2021,male,n_rr3_70,18054,rounded
2021,male,n_rr3_71,18027,rounded
2021,male,n_rr3_72,17976,rounded
2021,male,n_rr3_73,17982,rounded
2021,male,n_rr3_74,18024,rounded
2021,male,n_rr3_75,18063,rounded
2021,male,n_rr3_76,18012,rounded
2021,male,n_rr3_77,18093,rounded
2021,male,n_rr3_78,18012,rounded
2021,male,n_rr3_79,18078,rounded
2021,male,n_rr3_8,17979,rounded
2021,male,n_rr3_80,18132,rounded
2021,male,n_rr3_81,18060,rounded
2021,male,n_rr3_82,18003,rounded
2021,male,n_rr3_83,18069,rounded
2021,male,n_rr3_84,18087,rounded
2021,male,n_rr3_85,18111,rounded
2021,male,n_rr3_86,18012,rounded
2021,male,n_rr3_87,17979,rounded
2021,male,n_rr3_88,17958,rounded
2021,male,n_rr3_89,17970,rounded
2021,male,n_rr3_9,18054,rounded
2021,male,n_rr3_90,17979,rounded
2021,male,n_rr3_91,18012,rounded
2021,male,n_rr3_92,18033,rounded
2021,male,n_rr3_93,18102,rounded
2021,male,n_rr3_94,18060,rounded
2021,male,n_rr3_95,18078,rounded
2021,male,n_rr3_96,18102,rounded
2021,male,n_rr3_97,18081,rounded
2021,male,n_rr3_98,18006,rounded
2021,male,n_rr3_99,18024,rounded
2021,male,raw_cnt,18030,unrounded
2022,female,n_rr3_1,18972,rounded
2022,female,n_rr3_10,18924,rounded
2022,female,n_rr3_100,18930,rounded
2022,female,n_rr3_11,18942,rounded
2022,female,n_rr3_12,18936,rounded
2022,female,n_rr3_13,18861,rounded
2022,female,n_rr3_14,18951,rounded
2022,female,n_rr3_15,18939,rounded
2022,female,n_rr3_16,18936,rounded
2022,female,n_rr3_17,18930,rounded
2022,female,n_rr3_18,18990,rounded
2022,female,n_rr3_19,18945,rounded
2022,female,n_rr3_2,18945,rounded
2022,female,n_rr3_20,18990,rounded
2022,female,n_rr3_21,18927,rounded
2022,female,n_rr3_22,18954,rounded
2022,female,n_rr3_23,18906,rounded
2022,female,n_rr3_24,18990,rounded
2022,female,n_rr3_25,18960,rounded
2022,female,n_rr3_26,18894,rounded
2022,female,n_rr3_27,18900,rounded
2022,female,n_rr3_28,18924,rounded
2022,female,n_rr3_29,18918,rounded
2022,female,n_rr3_3,18993,rounded
2022,female,n_rr3_30,18981,rounded
2022,female,n_rr3_31,18966,rounded
2022,female,n_rr3_32,18915,rounded
2022,female,n_rr3_33,18906,rounded
2022,female,n_rr3_34,18897,rounded
2022,female,n_rr3_35,18948,rounded
2022,female,n_rr3_36,18996,rounded
2022,female,n_rr3_37,18909,rounded
2022,female,n_rr3_38,18888,rounded
2022,female,n_rr3_39,18915,rounded
2022,female,n_rr3_4,18903,rounded
2022,female,n_rr3_40,18960,rounded
2022,female,n_rr3_41,18969,rounded
2022,female,n_rr3_42,18933,rounded
2022,female,n_rr3_43,18915,rounded
2022,female,n_rr3_44,18987,rounded
2022,female,n_rr3_45,18957,rounded
2022,female,n_rr3_46,18987,rounded
2022,female,n_rr3_47,18957,rounded
2022,female,n_rr3_48,18882,rounded
2022,female,n_rr3_49,18900,rounded
2022,female,n_rr3_5,18885,rounded
2022,female,n_rr3_50,18948,rounded
2022,female,n_rr3_51,18906,rounded
2022,female,n_rr3_52,18951,rounded
2022,female,n_rr3_53,18903,rounded
2022,female,n_rr3_54,18912,rounded
2022,female,n_rr3_55,18987,rounded
2022,female,n_rr3_56,18906,rounded
2022,female,n_rr3_57,18984,rounded
2022,female,n_rr3_58,18945,rounded
2022,female,n_rr3_59,18942,rounded
2022,female,n_rr3_6,18942,rounded
2022,female,n_rr3_60,18867,rounded
2022,female,n_rr3_61,18906,rounded
2022,female,n_rr3_62,18897,rounded
2022,female,n_rr3_63,19038,rounded
2022,female,n_rr3_64,18978,rounded
2022,female,n_rr3_65,18903,rounded
2022,female,n_rr3_66,18930,rounded
2022,female,n_rr3_67,18972,rounded
2022,female,n_rr3_68,18924,rounded
2022,female,n_rr3_69,18942,rounded
2022,female,n_rr3_7,18984,rounded
2022,female,n_rr3_70,18909,rounded
2022,female,n_rr3_71,18867,rounded
2022,female,n_rr3_72,18843,rounded
2022,female,n_rr3_73,18972,rounded
2022,female,n_rr3_74,18966,rounded
2022,female,n_rr3_75,18954,rounded
2022,female,n_rr3_76,18894,rounded
2022,female,n_rr3_77,18966,rounded
2022,female,n_rr3_78,18981,rounded
2022,female,n_rr3_79,18960,rounded
2022,female,n_rr3_8,18903,rounded
2022,female,n_rr3_80,18939,rounded
2022,female,n_rr3_81,18915,rounded
2022,female,n_rr3_82,18990,rounded
2022,female,n_rr3_83,18906,rounded
2022,female,n_rr3_84,18939,rounded
2022,female,n_rr3_85,18927,rounded
2022,female,n_rr3_86,18936,rounded
2022,female,n_rr3_87,18984,rounded
2022,female,n_rr3_88,18924,rounded
2022,female,n_rr3_89,18915,rounded
2022,female,n_rr3_9,18918,rounded
2022,female,n_rr3_90,18855,rounded
2022,female,n_rr3_91,18963,rounded
2022,female,n_rr3_92,18951,rounded
2022,female,n_rr3_93,18894,rounded
2022,female,n_rr3_94,18897,rounded
2022,female,n_rr3_95,18912,rounded
2022,female,n_rr3_96,18948,rounded
2022,female,n_rr3_97,18966,rounded
2022,female,n_rr3_98,18975,rounded
2022,female,n_rr3_99,18930,rounded
2022,female,raw_cnt,18936,unrounded
2022,male,n_rr3_1,19914,rounded
2022,male,n_rr3_10,19890,rounded
2022,male,n_rr3_100,19818,rounded
2022,male,n_rr3_11,19869,rounded
2022,male,n_rr3_12,19866,rounded
2022,male,n_rr3_13,19857,rounded
2022,male,n_rr3_14,19866,rounded
2022,male,n_rr3_15,19881,rounded
2022,male,n_rr3_16,19863,rounded
2022,male,n_rr3_17,19851,rounded
2022,male,n_rr3_18,19935,rounded
2022,male,n_rr3_19,19818,rounded
2022,male,n_rr3_2,19917,rounded
2022,male,n_rr3_20,19872,rounded
2022,male,n_rr3_21,19863,rounded
2022,male,n_rr3_22,19905,rounded
2022,male,n_rr3_23,19836,rounded
2022,male,n_rr3_24,19875,rounded
2022,male,n_rr3_25,19869,rounded
2022,male,n_rr3_26,19863,rounded
2022,male,n_rr3_27,19911,rounded
2022,male,n_rr3_28,19845,rounded
2022,male,n_rr3_29,19830,rounded
2022,male,n_rr3_3,19821,rounded
2022,male,n_rr3_30,19827,rounded
2022,male,n_rr3_31,19890,rounded
2022,male,n_rr3_32,19932,rounded
2022,male,n_rr3_33,19833,rounded
2022,male,n_rr3_34,19857,rounded
2022,male,n_rr3_35,19845,rounded
2022,male,n_rr3_36,19818,rounded
2022,male,n_rr3_37,19821,rounded
2022,male,n_rr3_38,19857,rounded
2022,male,n_rr3_39,19848,rounded
2022,male,n_rr3_4,19887,rounded
2022,male,n_rr3_40,19836,rounded
2022,male,n_rr3_41,19839,rounded
2022,male,n_rr3_42,19863,rounded
2022,male,n_rr3_43,19890,rounded
2022,male,n_rr3_44,19836,rounded
2022,male,n_rr3_45,19857,rounded
2022,male,n_rr3_46,19866,rounded
2022,male,n_rr3_47,19839,rounded
2022,male,n_rr3_48,19878,rounded
2022,male,n_rr3_49,19920,rounded
2022,male,n_rr3_5,19800,rounded
2022,male,n_rr3_50,19854,rounded
2022,male,n_rr3_51,19962,rounded
2022,male,n_rr3_52,19929,rounded
2022,male,n_rr3_53,19785,rounded
2022,male,n_rr3_54,19857,rounded
2022,male,n_rr3_55,19860,rounded
2022,male,n_rr3_56,19923,rounded
2022,male,n_rr3_57,19881,rounded
2022,male,n_rr3_58,19848,rounded
2022,male,n_rr3_59,19854,rounded
2022,male,n_rr3_6,19857,rounded
2022,male,n_rr3_60,19887,rounded
2022,male,n_rr3_61,19908,rounded
2022,male,n_rr3_62,19836,rounded
2022,male,n_rr3_63,19887,rounded
2022,male,n_rr3_64,19908,rounded
2022,male,n_rr3_65,19851,rounded
2022,male,n_rr3_66,19875,rounded
2022,male,n_rr3_67,19869,rounded
2022,male,n_rr3_68,19851,rounded
2022,male,n_rr3_69,19866,rounded
2022,male,n_rr3_7,19911,rounded
2022,male,n_rr3_70,19821,rounded
2022,male,n_rr3_71,19887,rounded
2022,male,n_rr3_72,19776,rounded
2022,male,n_rr3_73,19866,rounded
2022,male,n_rr3_74,19848,rounded
2022,male,n_rr3_75,19878,rounded
2022,male,n_rr3_76,19869,rounded
2022,male,n_rr3_77,19845,rounded
2022,male,n_rr3_78,19857,rounded
2022,male,n_rr3_79,19836,rounded
2022,male,n_rr3_8,19860,rounded
2022,male,n_rr3_80,19857,rounded
2022,male,n_rr3_81,19794,rounded
2022,male,n_rr3_82,19875,rounded
2022,male,n_rr3_83,19863,rounded
2022,male,n_rr3_84,19797,rounded
2022,male,n_rr3_85,19887,rounded
2022,male,n_rr3_86,19857,rounded
2022,male,n_rr3_87,19872,rounded
2022,male,n_rr3_88,19770,rounded
2022,male,n_rr3_89,19842,rounded
2022,male,n_rr3_9,19815,rounded
2022,male,n_rr3_90,19824,rounded
2022,male,n_rr3_91,19926,rounded
2022,male,n_rr3_92,19866,rounded
2022,male,n_rr3_93,19854,rounded
2022,male,n_rr3_94,19839,rounded
2022,male,n_rr3_95,19803,rounded
2022,male,n_rr3_96,19926,rounded
2022,male,n_rr3_97,19845,rounded
2022,male,n_rr3_98,19851,rounded
2022,male,n_rr3_99,19917,rounded
2022,male,raw_cnt,19860,unrounded
2023,female,n_rr3_1,18264,rounded
2023,female,n_rr3_10,18291,rounded
2023,female,n_rr3_100,18303,rounded
2023,female,n_rr3_11,18303,rounded
2023,female,n_rr3_12,18234,rounded
2023,female,n_rr3_13,18261,rounded
2023,female,n_rr3_14,18291,rounded
2023,female,n_rr3_15,18303,rounded
2023,female,n_rr3_16,18318,rounded
2023,female,n_rr3_17,18321,rounded
2023,female,n_rr3_18,18282,rounded
2023,female,n_rr3_19,18264,rounded
2023,female,n_rr3_2,18255,rounded
2023,female,n_rr3_20,18300,rounded
2023,female,n_rr3_21,18252,rounded
2023,female,n_rr3_22,18222,rounded
2023,female,n_rr3_23,18252,rounded
2023,female,n_rr3_24,18249,rounded
2023,female,n_rr3_25,18342,rounded
2023,female,n_rr3_26,18288,rounded
2023,female,n_rr3_27,18333,rounded
2023,female,n_rr3_28,18324,rounded
2023,female,n_rr3_29,18258,rounded
2023,female,n_rr3_3,18369,rounded
2023,female,n_rr3_30,18276,rounded
2023,female,n_rr3_31,18348,rounded
2023,female,n_rr3_32,18279,rounded
2023,female,n_rr3_33,18339,rounded
2023,female,n_rr3_34,18315,rounded
2023,female,n_rr3_35,18318,rounded
2023,female,n_rr3_36,18312,rounded
2023,female,n_rr3_37,18306,rounded
2023,female,n_rr3_38,18294,rounded
2023,female,n_rr3_39,18258,rounded
2023,female,n_rr3_4,18249,rounded
2023,female,n_rr3_40,18282,rounded
2023,female,n_rr3_41,18303,rounded
2023,female,n_rr3_42,18285,rounded
2023,female,n_rr3_43,18336,rounded
2023,female,n_rr3_44,18231,rounded
2023,female,n_rr3_45,18213,rounded
2023,female,n_rr3_46,18309,rounded
2023,female,n_rr3_47,18258,rounded
2023,female,n_rr3_48,18333,rounded
2023,female,n_rr3_49,18351,rounded
2023,female,n_rr3_5,18324,rounded
2023,female,n_rr3_50,18270,rounded
2023,female,n_rr3_51,18303,rounded
2023,female,n_rr3_52,18231,rounded
2023,female,n_rr3_53,18369,rounded
2023,female,n_rr3_54,18261,rounded
2023,female,n_rr3_55,18378,rounded
2023,female,n_rr3_56,18273,rounded
2023,female,n_rr3_57,18315,rounded
2023,female,n_rr3_58,18297,rounded
2023,female,n_rr3_59,18315,rounded
2023,female,n_rr3_6,18246,rounded
2023,female,n_rr3_60,18339,rounded
2023,female,n_rr3_61,18234,rounded
2023,female,n_rr3_62,18291,rounded
2023,female,n_rr3_63,18294,rounded
2023,female,n_rr3_64,18261,rounded
2023,female,n_rr3_65,18312,rounded
2023,female,n_rr3_66,18324,rounded
2023,female,n_rr3_67,18243,rounded
2023,female,n_rr3_68,18348,rounded
2023,female,n_rr3_69,18318,rounded
2023,female,n_rr3_7,18300,rounded
2023,female,n_rr3_70,18252,rounded
2023,female,n_rr3_71,18282,rounded
2023,female,n_rr3_72,18291,rounded
2023,female,n_rr3_73,18330,rounded
2023,female,n_rr3_74,18342,rounded
2023,female,n_rr3_75,18258,rounded
2023,female,n_rr3_76,18291,rounded
2023,female,n_rr3_77,18360,rounded
2023,female,n_rr3_78,18279,rounded
2023,female,n_rr3_79,18258,rounded
2023,female,n_rr3_8,18240,rounded
2023,female,n_rr3_80,18306,rounded
2023,female,n_rr3_81,18300,rounded
2023,female,n_rr3_82,18306,rounded
2023,female,n_rr3_83,18279,rounded
2023,female,n_rr3_84,18282,rounded
2023,female,n_rr3_85,18333,rounded
2023,female,n_rr3_86,18279,rounded
2023,female,n_rr3_87,18255,rounded
2023,female,n_rr3_88,18291,rounded
2023,female,n_rr3_89,18354,rounded
2023,female,n_rr3_9,18285,rounded
2023,female,n_rr3_90,18222,rounded
2023,female,n_rr3_91,18384,rounded
2023,female,n_rr3_92,18288,rounded
2023,female,n_rr3_93,18348,rounded
2023,female,n_rr3_94,18327,rounded
2023,female,n_rr3_95,18336,rounded
2023,female,n_rr3_96,18288,rounded
2023,female,n_rr3_97,18366,rounded
2023,female,n_rr3_98,18387,rounded
2023,female,n_rr3_99,18267,rounded
2023,female,raw_cnt,18300,unrounded
2023,male,n_rr3_1,19539,rounded
2023,male,n_rr3_10,19632,rounded
2023,male,n_rr3_100,19578,rounded
2023,male,n_rr3_11,19692,rounded
2023,male,n_rr3_12,19641,rounded
2023,male,n_rr3_13,19569,rounded
2023,male,n_rr3_14,19656,rounded
2023,male,n_rr3_15,19590,rounded
2023,male,n_rr3_16,19701,rounded
2023,male,n_rr3_17,19545,rounded
2023,male,n_rr3_18,19578,rounded
2023,male,n_rr3_19,19620,rounded
2023,male,n_rr3_2,19572,rounded
2023,male,n_rr3_20,19632,rounded
2023,male,n_rr3_21,19545,rounded
2023,male,n_rr3_22,19680,rounded
2023,male,n_rr3_23,19674,rounded
2023,male,n_rr3_24,19659,rounded
2023,male,n_rr3_25,19677,rounded
2023,male,n_rr3_26,19602,rounded
2023,male,n_rr3_27,19596,rounded
2023,male,n_rr3_28,19638,rounded
2023,male,n_rr3_29,19656,rounded
2023,male,n_rr3_3,19650,rounded
2023,male,n_rr3_30,19617,rounded
2023,male,n_rr3_31,19605,rounded
2023,male,n_rr3_32,19536,rounded
2023,male,n_rr3_33,19689,rounded
2023,male,n_rr3_34,19623,rounded
2023,male,n_rr3_35,19632,rounded
2023,male,n_rr3_36,19638,rounded
2023,male,n_rr3_37,19581,rounded
2023,male,n_rr3_38,19668,rounded
2023,male,n_rr3_39,19671,rounded
2023,male,n_rr3_4,19632,rounded
2023,male,n_rr3_40,19656,rounded
2023,male,n_rr3_41,19671,rounded
2023,male,n_rr3_42,19617,rounded
2023,male,n_rr3_43,19668,rounded
2023,male,n_rr3_44,19641,rounded
2023,male,n_rr3_45,19587,rounded
2023,male,n_rr3_46,19566,rounded
2023,male,n_rr3_47,19635,rounded
2023,male,n_rr3_48,19578,rounded
2023,male,n_rr3_49,19599,rounded
2023,male,n_rr3_5,19596,rounded
2023,male,n_rr3_50,19617,rounded
2023,male,n_rr3_51,19572,rounded
2023,male,n_rr3_52,19623,rounded
2023,male,n_rr3_53,19599,rounded
2023,male,n_rr3_54,19686,rounded
2023,male,n_rr3_55,19578,rounded
2023,male,n_rr3_56,19599,rounded
2023,male,n_rr3_57,19554,rounded
2023,male,n_rr3_58,19620,rounded
2023,male,n_rr3_59,19710,rounded
2023,male,n_rr3_6,19611,rounded
2023,male,n_rr3_60,19605,rounded
2023,male,n_rr3_61,19662,rounded
2023,male,n_rr3_62,19629,rounded
2023,male,n_rr3_63,19653,rounded
2023,male,n_rr3_64,19596,rounded
2023,male,n_rr3_65,19614,rounded
2023,male,n_rr3_66,19641,rounded
2023,male,n_rr3_67,19671,rounded
2023,male,n_rr3_68,19599,rounded
2023,male,n_rr3_69,19677,rounded
2023,male,n_rr3_7,19617,rounded
2023,male,n_rr3_70,19641,rounded
2023,male,n_rr3_71,19656,rounded
2023,male,n_rr3_72,19599,rounded
2023,male,n_rr3_73,19638,rounded
2023,male,n_rr3_74,19647,rounded
2023,male,n_rr3_75,19653,rounded
2023,male,n_rr3_76,19617,rounded
2023,male,n_rr3_77,19611,rounded
2023,male,n_rr3_78,19644,rounded
2023,male,n_rr3_79,19602,rounded
2023,male,n_rr3_8,19662,rounded
2023,male,n_rr3_80,19632,rounded
2023,male,n_rr3_81,19653,rounded
2023,male,n_rr3_82,19614,rounded
2023,male,n_rr3_83,19614,rounded
2023,male,n_rr3_84,19638,rounded
2023,male,n_rr3_85,19593,rounded
2023,male,n_rr3_86,19659,rounded
2023,male,n_rr3_87,19674,rounded
2023,male,n_rr3_88,19611,rounded
2023,male,n_rr3_89,19605,rounded
2023,male,n_rr3_9,19599,rounded
2023,male,n_rr3_90,19557,rounded
2023,male,n_rr3_91,19626,rounded
2023,male,n_rr3_92,19704,rounded
2023,male,n_rr3_93,19584,rounded
2023,male,n_rr3_94,19629,rounded
2023,male,n_rr3_95,19647,rounded
2023,male,n_rr3_96,19623,rounded
2023,male,n_rr3_97,19599,rounded
2023,male,n_rr3_98,19593,rounded
2023,male,n_rr3_99,19575,rounded
2023,male,raw_cnt,19631,unrounded
